FrameNumber,TimeStamp_ms,TimeFromStart_s,X_mm,Y_mm,Z_mm,QX,QY,QZ,QW,RX_rad,RY_rad,RZ_rad,TCP_X_m,TCP_Y_m,TCP_Z_m,TCP_RX_rad,TCP_RY_rad,TCP_RZ_rad
2132,1770132819772,23.697749,320.0716,103.9794,464.4766,0.614055,-0.380820,0.393308,0.568526,1.442209,-0.894419,0.923749,0.334540,0.117368,0.503416,-2.213402,2.157890,-0.121585
2133,1770132819783,23.708860,319.9091,103.9741,464.6019,0.614233,-0.380576,0.393534,0.568340,1.442741,-0.893916,0.924352,0.334378,0.117380,0.503540,-2.213183,2.157627,-0.122465
2134,1770132819794,23.719971,319.7407,103.9693,464.7350,0.614365,-0.380235,0.393887,0.568181,1.443148,-0.893174,0.925244,0.334223,0.117372,0.503687,-2.212921,2.157482,-0.123404
2135,1770132819806,23.731083,319.4878,103.9642,464.9439,0.614514,-0.379974,0.394146,0.568015,1.443596,-0.892624,0.925916,0.333972,0.117393,0.503895,-2.212645,2.157059,-0.124953
2136,1770132819817,23.742194,319.3586,103.9629,465.0541,0.614649,-0.379721,0.394414,0.567854,1.444011,-0.892088,0.926607,0.333850,0.117389,0.504012,-2.212494,2.156833,-0.125710
2137,1770132819828,23.753305,319.2323,103.9625,465.1646,0.614766,-0.379567,0.394484,0.567779,1.444332,-0.891755,0.926802,0.333727,0.117391,0.504125,-2.212307,2.156628,-0.126530
2138,1770132819839,23.764417,319.0145,103.9640,465.3609,0.614873,-0.379315,0.394729,0.567664,1.444652,-0.891205,0.927420,0.333509,0.117381,0.504319,-2.211897,2.156398,-0.127749
2139,1770132819850,23.775528,318.9072,103.9656,465.4610,0.614915,-0.379177,0.394913,0.567581,1.444801,-0.890912,0.927886,0.333396,0.117398,0.504410,-2.211805,2.156175,-0.128384
2140,1770132819861,23.786639,318.7633,103.9690,465.5993,0.614831,-0.379005,0.395149,0.567622,1.444580,-0.890493,0.928425,0.333247,0.117386,0.504541,-2.211464,2.156085,-0.129345
2141,1770132819872,23.797750,318.6783,103.9714,465.6827,0.615026,-0.379000,0.395178,0.567395,1.445174,-0.890567,0.928581,0.333157,0.117392,0.504618,-2.211281,2.156026,-0.129781
2142,1770132819883,23.808861,318.6166,103.9733,465.7438,0.615144,-0.378771,0.395450,0.567231,1.445551,-0.890088,0.929283,0.333105,0.117389,0.504687,-2.211177,2.156021,-0.130267
2143,1770132819894,23.819973,318.5144,103.9775,465.8488,0.615150,-0.378772,0.395463,0.567213,1.445576,-0.890099,0.929322,0.332992,0.117397,0.504779,-2.211002,2.155847,-0.130913
2144,1770132819906,23.831084,318.4596,103.9797,465.9052,0.615073,-0.378373,0.395828,0.567309,1.445337,-0.889124,0.930140,0.332939,0.117406,0.504836,-2.210961,2.155852,-0.131322
2145,1770132819917,23.842195,318.4024,103.9822,465.9644,0.615256,-0.378379,0.395695,0.567200,1.445833,-0.889179,0.929871,0.332874,0.117404,0.504886,-2.210911,2.155715,-0.131713
2146,1770132819928,23.853306,318.3581,103.9847,466.0120,0.615212,-0.378187,0.395979,0.567177,1.445744,-0.888736,0.930547,0.332832,0.117399,0.504935,-2.210816,2.155711,-0.132014
2147,1770132819939,23.864418,318.3388,103.9857,466.0326,0.615253,-0.378226,0.395932,0.567139,1.445863,-0.888842,0.930453,0.332814,0.117394,0.504956,-2.210781,2.155707,-0.132106
2148,1770132819950,23.875529,318.3120,103.9872,466.0613,0.615290,-0.378271,0.395938,0.567065,1.445994,-0.888975,0.930495,0.332787,0.117375,0.504977,-2.210646,2.155738,-0.132315
2149,1770132819961,23.886640,318.2689,103.9896,466.1075,0.615351,-0.378127,0.396061,0.567009,1.446171,-0.888659,0.930807,0.332750,0.117385,0.505027,-2.210599,2.155706,-0.132641
