FrameNumber,TimeStamp_ms,TimeFromStart_s,X_mm,Y_mm,Z_mm,QX,QY,QZ,QW,RX_rad,RY_rad,RZ_rad,TCP_X_m,TCP_Y_m,TCP_Z_m,TCP_RX_rad,TCP_RY_rad,TCP_RZ_rad
580,1774596701153,12.062117,633.491,288.255,-646.2724,0.228281,0.669552,-0.6745,0.211279,0.63429,1.860383,-1.874131,0.269331,-0.165711,0.466573,-2.187708,-2.157814,-0.01759
581,1774596701164,12.073228,633.709,288.2013,-645.87,0.228233,0.669492,-0.67455,0.211358,0.634129,1.860139,-1.874191,0.269349,-0.165991,0.466546,-2.187616,-2.157816,-0.017444
582,1774596701175,12.084339,633.9351,288.2552,-645.5344,0.228296,0.669604,-0.674443,0.211278,0.634331,1.86053,-1.873973,0.269354,-0.166565,0.46651,-2.187573,-2.157655,-0.017406
583,1774596701186,12.095451,634.3987,288.4229,-645.3028,0.228274,0.669612,-0.674438,0.211293,0.634266,1.860536,-1.873944,0.269334,-0.166814,0.466524,-2.187626,-2.157708,-0.017365
584,1774596701197,12.106562,634.6282,288.5293,-645.1566,0.228262,0.669698,-0.674356,0.211293,0.634232,1.860776,-1.873718,0.269311,-0.167048,0.466564,-2.187793,-2.157748,-0.017484
585,1774596701208,12.117673,634.8434,288.5649,-645.1003,0.228223,0.669613,-0.674417,0.211413,0.634085,1.86042,-1.873767,0.269318,-0.167515,0.466544,-2.18783,-2.157646,-0.017464
586,1774596701219,12.128784,635.0789,288.6182,-644.9525,0.228227,0.669564,-0.674455,0.211442,0.634085,1.860255,-1.873843,0.269323,-0.167735,0.466542,-2.187824,-2.157611,-0.017478
587,1774596701230,12.139895,635.2633,288.2433,-644.9075,0.228285,0.669648,-0.674388,0.211327,0.634285,1.860603,-1.873772,0.269339,-0.168107,0.466548,-2.187828,-2.157689,-0.017439
588,1774596701242,12.151007,635.5204,288.3466,-644.8057,0.228283,0.669605,-0.674437,0.211308,0.634285,1.860503,-1.873926,0.269362,-0.168296,0.466533,-2.18776,-2.157667,-0.017364
589,1774596701253,12.162118,635.7832,288.3706,-644.6018,0.228244,0.669576,-0.674471,0.211333,0.634169,1.860396,-1.873998,0.269384,-0.168455,0.466533,-2.187726,-2.157736,-0.017378
590,1774596701264,12.173229,635.8972,288.3708,-644.4828,0.22826,0.669665,-0.674377,0.211335,0.634214,1.860643,-1.873733,0.2694,-0.168771,0.466561,-2.187871,-2.157725,-0.017432
591,1774596701275,12.184341,636.1417,288.353,-644.4756,0.228309,0.669565,-0.674463,0.211326,0.634351,1.860372,-1.873982,0.269426,-0.168911,0.466577,-2.187877,-2.157785,-0.017488
592,1774596701286,12.195452,636.3388,288.3294,-644.4901,0.22837,0.669647,-0.674362,0.211321,0.634523,1.860605,-1.873705,0.2695,-0.169175,0.466584,-2.187975,-2.157723,-0.01752
593,1774596701297,12.206563,636.5151,288.3987,-644.3351,0.228358,0.669594,-0.674393,0.211403,0.634462,1.860376,-1.873711,0.269549,-0.169297,0.466568,-2.187981,-2.157701,-0.01744
