FrameNumber,TimeStamp_ms,TimeFromStart_s,X_mm,Y_mm,Z_mm,QX,QY,QZ,QW,RX_rad,RY_rad,RZ_rad,TCP_X_m,TCP_Y_m,TCP_Z_m,TCP_RX_rad,TCP_RY_rad,TCP_RZ_rad
0,1770132442054,0.000000,77.2674,495.7627,-632.3451,0.621620,-0.371025,0.397969,0.563516,1.463044,-0.873245,0.936659,0.332460,0.117586,0.505278,-2.210738,2.155529,-0.134604
1,1770132442065,0.011112,77.2647,495.8038,-632.3668,0.621627,-0.371032,0.397947,0.563519,1.463061,-0.873260,0.936607,0.332452,0.117588,0.505283,-2.210713,2.155529,-0.134601
2,1770132442076,0.022223,77.1961,495.5601,-632.2246,0.621652,-0.371032,0.397923,0.563509,1.463124,-0.873264,0.936554,0.332451,0.117591,0.505285,-2.210743,2.155534,-0.134616
3,1770132442087,0.033334,77.2557,495.6068,-632.2254,0.621649,-0.371043,0.397897,0.563522,1.463110,-0.873285,0.936487,0.332448,0.117580,0.505286,-2.210717,2.155588,-0.134617
4,1770132442098,0.044445,77.2646,495.6050,-632.2346,0.621637,-0.371046,0.397920,0.563518,1.463084,-0.873294,0.936543,0.332448,0.117580,0.505286,-2.210717,2.155588,-0.134617
5,1770132442109,0.055557,77.2092,495.6030,-632.3143,0.621607,-0.371035,0.397985,0.563511,1.463018,-0.873271,0.936700,0.332447,0.117584,0.505296,-2.210716,2.155536,-0.134669
6,1770132442120,0.066668,77.1987,495.6052,-632.3352,0.621631,-0.371017,0.397976,0.563505,1.463077,-0.873229,0.936681,0.332458,0.117585,0.505282,-2.210716,2.155562,-0.134643
7,1770132442131,0.077779,77.1820,495.4965,-632.2048,0.621620,-0.371030,0.397996,0.563493,1.463058,-0.873264,0.936733,0.332457,0.117596,0.505283,-2.210798,2.155538,-0.134632
8,1770132442142,0.088890,77.1772,495.4818,-632.2045,0.621635,-0.371011,0.397988,0.563494,1.463094,-0.873220,0.936713,0.332457,0.117596,0.505283,-2.210798,2.155538,-0.134632
9,1770132442154,0.100001,77.2219,495.5003,-632.2289,0.621629,-0.371047,0.398010,0.563462,1.463099,-0.873316,0.936779,0.332455,0.117587,0.505282,-2.210730,2.155548,-0.134617
