FrameNumber,TimeStamp_ms,TimeFromStart_s,X_mm,Y_mm,Z_mm,QX,QY,QZ,QW,RX_rad,RY_rad,RZ_rad,TCP_X_m,TCP_Y_m,TCP_Z_m,TCP_RX_rad,TCP_RY_rad,TCP_RZ_rad,HE_TCP_X_m,HE_TCP_Y_m,HE_TCP_Z_m,HE_TCP_RX_rad,HE_TCP_RY_rad,HE_TCP_RZ_rad
0,1769589272393,0,-0.394427,-0.287864,0.256704,0.519257,0.482694,-0.417702,0.568247,1.219703,1.133819,-0.981156,-0.394427,-0.287864,0.256704,2.513229,-1.559453,-0.152802,-0.385565,-0.266522,0.231413,2.691722,-1.411672,-0.096939
1,1769589272404,0.011111,-0.394427,-0.28786,0.256716,0.519275,0.482688,-0.417679,0.568252,1.219745,1.133802,-0.981101,-0.394427,-0.28786,0.256716,2.513226,-1.559427,-0.152838,-0.385565,-0.266544,0.231437,2.691676,-1.411735,-0.096897
2,1769589272415,0.022223,-0.394411,-0.28787,0.256684,0.519287,0.482669,-0.417671,0.568263,1.219766,1.133753,-0.981078,-0.394411,-0.28787,0.256684,2.51329,-1.559436,-0.152767,-0.385556,-0.266529,0.23136,2.691659,-1.411815,-0.096905
3,1769589272426,0.033334,-0.394417,-0.287863,0.256706,0.51928,0.482669,-0.417677,0.568265,1.219748,1.133753,-0.981092,-0.394417,-0.287863,0.256706,2.513245,-1.559442,-0.152822,-0.385559,-0.266543,0.231367,2.691663,-1.411797,-0.096928
4,1769589272437,0.044445,-0.394408,-0.287869,0.256708,0.519291,0.482724,-0.417626,0.568246,1.219784,1.13389,-0.980979,-0.394408,-0.287869,0.256708,2.51326,-1.559425,-0.152828,-0.385499,-0.266441,0.231403,2.691572,-1.411725,-0.096776
5,1769589272448,0.055556,-0.394422,-0.287869,0.256715,0.519261,0.482695,-0.417649,0.568281,1.219695,1.133806,-0.98102,-0.394422,-0.287869,0.256715,2.513204,-1.55943,-0.152821,-0.385513,-0.266408,0.2314,2.691577,-1.411748,-0.096951
6,1769589272459,0.066667,-0.394408,-0.287872,0.256708,0.519261,0.482691,-0.41766,0.568276,1.219697,1.133799,-0.981047,-0.394408,-0.287872,0.256708,2.513261,-1.559426,-0.152796,-0.385515,-0.266417,0.231344,2.691601,-1.411741,-0.096953
7,1769589272470,0.077779,-0.394418,-0.287869,0.256729,0.519253,0.48273,-0.417641,0.568263,1.219687,1.133898,-0.981008,-0.394418,-0.287869,0.256729,2.513213,-1.5594,-0.152873,-0.385582,-0.266366,0.231382,2.691575,-1.411656,-0.096894
8,1769589272481,0.08889,-0.394417,-0.287869,0.256718,0.519256,0.482716,-0.41765,0.568266,1.219691,1.133863,-0.981028,-0.394417,-0.287869,0.256718,2.51322,-1.559419,-0.152841,-0.38559,-0.266342,0.231393,2.691582,-1.411679,-0.096914
9,1769589272493,0.100001,-0.39441,-0.287872,0.25672,0.519276,0.482731,-0.417645,0.568239,1.219753,1.133909,-0.981027,-0.39441,-0.287872,0.25672,2.513235,-1.559384,-0.152832,-0.385564,-0.266282,0.231387,2.691622,-1.411669,-0.096803
10,1769589272504,0.111112,-0.39441,-0.287873,0.256681,0.519263,0.482717,-0.417631,0.568273,1.219705,1.133861,-0.980978,-0.39441,-0.287873,0.256681,2.513285,-1.559456,-0.152742,-0.385571,-0.266271,0.23142,2.691557,-1.411719,-0.096895
11,1769589272515,0.122224,-0.394419,-0.287864,0.256716,0.51925,0.482726,-0.417643,0.56827,1.219675,1.133883,-0.981008,-0.394419,-0.287864,0.256716,2.513219,-1.55944,-0.152832,-0.385544,-0.266285,0.231388,2.691569,-1.411663,-0.096918
12,1769589272526,0.133335,-0.394429,-0.287858,0.256709,0.519271,0.482732,-0.41763,0.568254,1.219734,1.133906,-0.980986,-0.394429,-0.287858,0.256709,2.51322,-1.559471,-0.152873,-0.385537,-0.266269,0.231392,2.691565,-1.411681,-0.096829
13,1769589272537,0.144446,-0.394415,-0.287868,0.2567,0.519274,0.48269,-0.417658,0.568267,1.219733,1.133801,-0.981046,-0.394415,-0.287868,0.2567,2.513262,-1.559433,-0.152809,-0.385534,-0.266274,0.231406,2.691624,-1.411765,-0.096909
14,1769589272548,0.155557,-0.394417,-0.287873,0.256708,0.519251,0.482726,-0.417665,0.568252,1.219688,1.133893,-0.981069,-0.394417,-0.287873,0.256708,2.513231,-1.559411,-0.15282,-0.385533,-0.266306,0.231387,2.691649,-1.411636,-0.096897
15,1769589272559,0.166668,-0.394409,-0.287862,0.256698,0.519221,0.482732,-0.41768,0.568263,1.219612,1.133902,-0.981098,-0.394409,-0.287862,0.256698,2.513277,-1.559442,-0.152819,-0.385482,-0.266286,0.231389,2.691643,-1.411564,-0.096986
16,1769589272570,0.17778,-0.394413,-0.287872,0.256716,0.519233,0.48275,-0.41766,0.568251,1.219646,1.13395,-0.981058,-0.394413,-0.287872,0.256716,2.513204,-1.559423,-0.152808,-0.385394,-0.266276,0.231415,2.69161,-1.411552,-0.096907
17,1769589272581,0.188891,-0.394416,-0.287863,0.256716,0.519232,0.482749,-0.417664,0.56825,1.219645,1.133947,-0.981066,-0.394416,-0.287863,0.256716,2.513222,-1.559451,-0.152849,-0.385366,-0.266264,0.231431,2.691633,-1.411554,-0.096909
18,1769589272593,0.200002,-0.39441,-0.28787,0.256706,0.519271,0.482726,-0.417655,0.568241,1.21974,1.133897,-0.98105,-0.39441,-0.28787,0.256706,2.513256,-1.559428,-0.152788,-0.385375,-0.26628,0.231406,2.691642,-1.411667,-0.09683
19,1769589272604,0.211113,-0.39442,-0.287858,0.25671,0.519262,0.482731,-0.417671,0.568233,1.219723,1.133912,-0.981091,-0.39442,-0.287858,0.25671,2.513222,-1.559472,-0.15284,-0.385366,-0.2663,0.231375,2.69167,-1.411616,-0.096841
20,1769589272615,0.222225,-0.394412,-0.287875,0.256724,0.519315,0.48273,-0.41767,0.568185,1.219872,1.133934,-0.981108,-0.394412,-0.287875,0.256724,2.513202,-1.559416,-0.152827,-0.385446,-0.266344,0.231379,2.691742,-1.411668,-0.096642
21,1769589272626,0.233336,-0.394421,-0.287859,0.256689,0.519299,0.482703,-0.41771,0.568195,1.219828,1.133865,-0.981198,-0.394421,-0.287859,0.256689,2.513247,-1.559488,-0.152808,-0.385445,-0.266355,0.231363,2.691807,-1.411671,-0.09675
22,1769589272637,0.244447,-0.394414,-0.287875,0.256687,0.519285,0.482698,-0.417739,0.56819,1.2198,1.133856,-0.981268,-0.394414,-0.287875,0.256687,2.513265,-1.559434,-0.152745,-0.385483,-0.26639,0.231388,2.691839,-1.411614,-0.096799
23,1769589272648,0.255558,-0.39443,-0.287865,0.256752,0.519286,0.482692,-0.417753,0.568184,1.219804,1.133845,-0.981303,-0.39443,-0.287865,0.256752,2.513139,-1.559393,-0.152919,-0.385493,-0.26642,0.231357,2.691897,-1.411621,-0.096801
24,1769589272659,0.26667,-0.394413,-0.287873,0.256705,0.519313,0.482695,-0.417749,0.56816,1.219881,1.133862,-0.981303,-0.394413,-0.287873,0.256705,2.513263,-1.559412,-0.152818,-0.385559,-0.266446,0.231312,2.691889,-1.411626,-0.096695
25,1769589272670,0.277781,-0.394408,-0.287868,0.256685,0.519281,0.482709,-0.417743,0.568181,1.219795,1.133887,-0.981281,-0.394408,-0.287868,0.256685,2.513304,-1.559422,-0.152749,-0.38558,-0.266451,0.231346,2.691874,-1.411584,-0.096782
26,1769589272681,0.288892,-0.39442,-0.287868,0.256729,0.519284,0.482724,-0.417738,0.568169,1.219808,1.133927,-0.981274,-0.39442,-0.287868,0.256729,2.513197,-1.55941,-0.152854,-0.385568,-0.266485,0.231354,2.691854,-1.41154,-0.096735
27,1769589272693,0.300004,-0.394406,-0.287869,0.256706,0.519285,0.482723,-0.417727,0.568177,1.219806,1.133922,-0.981245,-0.394406,-0.287869,0.256706,2.513249,-1.559447,-0.152794,-0.385501,-0.266498,0.231342,2.691839,-1.411568,-0.096739
28,1769589272704,0.311115,-0.394421,-0.287864,0.256714,0.519287,0.482734,-0.417711,0.568178,1.21981,1.133946,-0.981206,-0.394421,-0.287864,0.256714,2.513235,-1.559412,-0.152836,-0.385502,-0.266511,0.231347,2.691818,-1.411572,-0.096715
29,1769589272715,0.322226,-0.394423,-0.287871,0.256735,0.519277,0.482749,-0.417721,0.568167,1.219792,1.133987,-0.981236,-0.394423,-0.287871,0.256735,2.513149,-1.559414,-0.152822,-0.385501,-0.266521,0.231325,2.691844,-1.411504,-0.096706
30,1769589272726,0.333337,-0.394413,-0.287859,0.256692,0.519279,0.482722,-0.417718,0.56819,1.219784,1.133913,-0.981219,-0.394413,-0.287859,0.256692,2.513257,-1.55948,-0.152787,-0.385492,-0.266453,0.231361,2.691806,-1.411578,-0.09677
31,1769589272737,0.344449,-0.394419,-0.287871,0.256697,0.519278,0.482749,-0.417718,0.568169,1.219792,1.133985,-0.981227,-0.394419,-0.287871,0.256697,2.513248,-1.559444,-0.152758,-0.385564,-0.266494,0.231342,2.691829,-1.411507,-0.096706
32,1769589272748,0.35556,-0.394413,-0.287872,0.2567,0.5193,0.482779,-0.417693,0.568141,1.21986,1.134069,-0.981179,-0.394413,-0.287872,0.2567,2.513246,-1.559436,-0.152776,-0.385574,-0.266393,0.231379,2.6918,-1.411472,-0.096561
33,1769589272759,0.366671,-0.394424,-0.287869,0.25672,0.519284,0.482775,-0.417689,0.568162,1.21981,1.134049,-0.981163,-0.394424,-0.287869,0.25672,2.513206,-1.559416,-0.152843,-0.385524,-0.266375,0.231397,2.691761,-1.411475,-0.096635
34,1769589272770,0.377782,-0.394421,-0.287865,0.256692,0.519303,0.482786,-0.417673,0.568147,1.219863,1.134082,-0.981131,-0.394421,-0.287865,0.256692,2.513266,-1.559448,-0.152772,-0.385494,-0.266379,0.231344,2.691736,-1.411475,-0.096543
35,1769589272781,0.388894,-0.394413,-0.287871,0.256701,0.519305,0.482791,-0.417665,0.568147,1.219867,1.134095,-0.981111,-0.394413,-0.287871,0.256701,2.51327,-1.559414,-0.15277,-0.385501,-0.266381,0.23138,2.691737,-1.411485,-0.096527
36,1769589272793,0.400005,-0.394419,-0.287867,0.256739,0.519281,0.482777,-0.417687,0.568165,1.219802,1.134053,-0.981157,-0.394419,-0.287867,0.256739,2.513184,-1.55941,-0.152893,-0.385516,-0.266379,0.231415,2.691777,-1.411481,-0.096643
37,1769589272804,0.411116,-0.394413,-0.287875,0.256705,0.519278,0.482777,-0.417671,0.568179,1.219789,1.134048,-0.981113,-0.394413,-0.287875,0.256705,2.513231,-1.559426,-0.152766,-0.385526,-0.266375,0.231434,2.691729,-1.411502,-0.096661
38,1769589272815,0.422227,-0.394421,-0.287864,0.256716,0.519292,0.482798,-0.417651,0.568164,1.219828,1.134102,-0.981072,-0.394421,-0.287864,0.256716,2.51322,-1.559426,-0.152854,-0.38549,-0.266371,0.231383,2.69168,-1.411473,-0.09657
39,1769589272826,0.433339,-0.394413,-0.287867,0.256703,0.519309,0.482796,-0.417654,0.568148,1.219876,1.134105,-0.981086,-0.394413,-0.287867,0.256703,2.513254,-1.559427,-0.15282,-0.385485,-0.266365,0.231391,2.691723,-1.411496,-0.096508
40,1769589272837,0.44445,-0.394425,-0.28786,0.256705,0.51931,0.482781,-0.417663,0.568153,1.219877,1.134068,-0.981104,-0.394425,-0.28786,0.256705,2.513227,-1.559466,-0.152812,-0.38556,-0.266362,0.231402,2.69173,-1.41152,-0.096537
41,1769589272848,0.455561,-0.394424,-0.287865,0.256724,0.519275,0.482764,-0.417664,0.568198,1.219772,1.134007,-0.981087,-0.394424,-0.287865,0.256724,2.513152,-1.559446,-0.152831,-0.38554,-0.266449,0.231397,2.691698,-1.411548,-0.096711
42,1769589272859,0.466673,-0.394419,-0.287857,0.256718,0.519263,0.482761,-0.417661,0.568214,1.219736,1.133992,-0.981075,-0.394419,-0.287857,0.256718,2.513226,-1.559469,-0.152881,-0.385541,-0.266451,0.231406,2.691679,-1.411554,-0.096765
43,1769589272870,0.477784,-0.394419,-0.287855,0.256667,0.519269,0.482768,-0.417675,0.568193,1.219759,1.13402,-0.981115,-0.394419,-0.287855,0.256667,2.513293,-1.559534,-0.152753,-0.385524,-0.26648,0.231399,2.691704,-1.411507,-0.096721
44,1769589272881,0.488895,-0.39442,-0.287863,0.25671,0.519285,0.482772,-0.417674,0.568175,1.219807,1.134038,-0.981122,-0.39442,-0.287863,0.25671,2.513214,-1.559481,-0.152796,-0.385491,-0.26644,0.231352,2.691747,-1.411521,-0.096647
45,1769589272893,0.500006,-0.39442,-0.287873,0.256702,0.519257,0.482783,-0.417674,0.568191,1.219733,1.134055,-0.981114,-0.39442,-0.287873,0.256702,2.513247,-1.559422,-0.152799,-0.385456,-0.266426,0.231403,2.691697,-1.411454,-0.096724
46,1769589272904,0.511117,-0.394424,-0.287854,0.256718,0.51926,0.482783,-0.417655,0.568203,1.219732,1.134048,-0.981064,-0.394424,-0.287854,0.256718,2.513187,-1.559485,-0.152852,-0.385452,-0.266384,0.231412,2.691634,-1.41148,-0.096727
47,1769589272915,0.522229,-0.394413,-0.287869,0.256714,0.519259,0.482781,-0.417663,0.5682,1.219732,1.134047,-0.981084,-0.394413,-0.287869,0.256714,2.513209,-1.559442,-0.152807,-0.385372,-0.266343,0.23141,2.691678,-1.411486,-0.096729
48,1769589272926,0.53334,-0.394417,-0.287859,0.256692,0.51927,0.482798,-0.417673,0.568167,1.219774,1.134102,-0.981123,-0.394417,-0.287859,0.256692,2.513273,-1.559453,-0.152792,-0.385354,-0.266358,0.231366,2.691727,-1.411427,-0.096637
49,1769589272937,0.544451,-0.394414,-0.287877,0.256704,0.51928,0.482786,-0.417674,0.568167,1.2198,1.134075,-0.981125,-0.394414,-0.287877,0.256704,2.513251,-1.559412,-0.152826,-0.385386,-0.266368,0.231372,2.69174,-1.411471,-0.09663
50,1769589272948,0.555562,-0.394418,-0.28787,0.256701,0.519289,0.482762,-0.417688,0.568169,1.219818,1.134017,-0.981157,-0.394418,-0.28787,0.256701,2.513246,-1.55946,-0.152804,-0.385526,-0.266417,0.231356,2.69176,-1.411519,-0.096649
51,1769589272959,0.566673,-0.394414,-0.287869,0.256713,0.51929,0.482776,-0.417663,0.568175,1.219818,1.134047,-0.981096,-0.394414,-0.287869,0.256713,2.513268,-1.559391,-0.152844,-0.385546,-0.266428,0.231358,2.691722,-1.411528,-0.096624
52,1769589272970,0.577785,-0.394412,-0.287869,0.256689,0.519245,0.482778,-0.417707,0.568182,1.219709,1.134048,-0.981195,-0.394412,-0.287869,0.256689,2.513294,-1.559433,-0.152807,-0.385626,-0.266412,0.231318,2.691793,-1.41142,-0.096762
53,1769589272981,0.588896,-0.394422,-0.287875,0.256709,0.519224,0.482761,-0.417712,0.568212,1.219643,1.133994,-0.981196,-0.394422,-0.287875,0.256709,2.513221,-1.55942,-0.152809,-0.385653,-0.266472,0.231326,2.691779,-1.411448,-0.096883
54,1769589272993,0.600007,-0.394419,-0.287868,0.25671,0.519236,0.482757,-0.417693,0.568219,1.219669,1.13398,-0.981146,-0.394419,-0.287868,0.25671,2.513221,-1.559441,-0.1528,-0.385642,-0.266497,0.231351,2.691726,-1.411492,-0.096859
55,1769589273004,0.611118,-0.394434,-0.287853,0.256709,0.519233,0.482786,-0.41768,0.568207,1.219668,1.134054,-0.981123,-0.394434,-0.287853,0.256709,2.513217,-1.559466,-0.152867,-0.385658,-0.266519,0.231348,2.691716,-1.411434,-0.096806
56,1769589273015,0.622229,-0.394416,-0.287864,0.256713,0.519241,0.482764,-0.417672,0.568224,1.219678,1.133994,-0.981097,-0.394416,-0.287864,0.256713,2.513212,-1.559473,-0.152816,-0.385517,-0.266457,0.231407,2.691674,-1.411507,-0.096837
57,1769589273026,0.633341,-0.394409,-0.287877,0.256697,0.519228,0.482781,-0.417664,0.568227,1.219646,1.134034,-0.981076,-0.394409,-0.287877,0.256697,2.513247,-1.559454,-0.152759,-0.385518,-0.26644,0.231398,2.69164,-1.411455,-0.096846
58,1769589273037,0.644452,-0.394423,-0.287855,0.256703,0.519235,0.482771,-0.417639,0.568247,1.219651,1.134,-0.98101,-0.394423,-0.287855,0.256703,2.513199,-1.559499,-0.15279,-0.385445,-0.266408,0.231392,2.691589,-1.411535,-0.096859
59,1769589273048,0.655563,-0.394413,-0.287873,0.256708,0.519235,0.48279,-0.417632,0.568237,1.219657,1.13405,-0.980997,-0.394413,-0.287873,0.256708,2.513219,-1.559448,-0.152764,-0.38543,-0.266361,0.231425,2.691572,-1.411488,-0.096816
60,1769589273059,0.666674,-0.394419,-0.287867,0.256726,0.519246,0.482775,-0.417645,0.568229,1.219688,1.134018,-0.98103,-0.394419,-0.287867,0.256726,2.513201,-1.559421,-0.152871,-0.385436,-0.266336,0.231412,2.691622,-1.411523,-0.096801
61,1769589273070,0.677786,-0.394413,-0.287868,0.256708,0.519269,0.482774,-0.417605,0.568239,1.219735,1.134012,-0.980933,-0.394413,-0.287868,0.256708,2.513244,-1.559436,-0.152809,-0.385443,-0.266272,0.23138,2.691506,-1.411591,-0.096744
62,1769589273081,0.688897,-0.394422,-0.287867,0.256699,0.519269,0.482779,-0.417615,0.568228,1.219741,1.134029,-0.98096,-0.394422,-0.287867,0.256699,2.513225,-1.559473,-0.152777,-0.385438,-0.266288,0.231372,2.691532,-1.411559,-0.096726
63,1769589273093,0.700008,-0.394427,-0.287857,0.256699,0.519255,0.482779,-0.417631,0.568229,1.219709,1.134027,-0.980997,-0.394427,-0.287857,0.256699,2.513243,-1.559462,-0.152844,-0.385423,-0.266267,0.231391,2.69156,-1.411524,-0.096771
64,1769589273104,0.71112,-0.39442,-0.28786,0.256704,0.519269,0.482794,-0.417629,0.568204,1.219754,1.134074,-0.981004,-0.39442,-0.28786,0.256704,2.513245,-1.559466,-0.152849,-0.385413,-0.266286,0.231367,2.691608,-1.411507,-0.096679
65,1769589273115,0.722231,-0.394419,-0.28786,0.256703,0.519267,0.482785,-0.41762,0.56822,1.21974,1.134047,-0.980974,-0.394419,-0.28786,0.256703,2.513198,-1.559492,-0.152777,-0.385476,-0.26629,0.23135,2.691572,-1.411544,-0.096715
66,1769589273126,0.733342,-0.394427,-0.287851,0.256697,0.519269,0.482737,-0.417596,0.568277,1.219717,1.133906,-0.980896,-0.394427,-0.287851,0.256697,2.513214,-1.55953,-0.15276,-0.385519,-0.266244,0.231304,2.691468,-1.411715,-0.096844
67,1769589273137,0.744453,-0.394423,-0.287852,0.256667,0.519319,0.482713,-0.417629,0.568227,1.219861,1.133875,-0.980994,-0.394423,-0.287852,0.256667,2.513273,-1.559572,-0.152722,-0.385582,-0.266256,0.231283,2.691601,-1.411773,-0.096699
68,1769589273148,0.755565,-0.394429,-0.287844,0.256686,0.519276,0.482735,-0.417617,0.568256,1.219745,1.133911,-0.980954,-0.394429,-0.287844,0.256686,2.513249,-1.559545,-0.152753,-0.385595,-0.266384,0.231286,2.691539,-1.411697,-0.09681
69,1769589273159,0.766676,-0.394434,-0.287848,0.256683,0.519303,0.482711,-0.417658,0.568221,1.219826,1.133873,-0.981065,-0.394434,-0.287848,0.256683,2.513245,-1.559512,-0.152776,-0.385646,-0.266451,0.23135,2.691655,-1.411717,-0.096744
70,1769589273170,0.777787,-0.394427,-0.287851,0.256689,0.519305,0.482757,-0.417606,0.56822,1.21983,1.13398,-0.980944,-0.394427,-0.287851,0.256689,2.513271,-1.559494,-0.152775,-0.385656,-0.266475,0.231393,2.691559,-1.411676,-0.096653
71,1769589273181,0.788898,-0.394427,-0.287846,0.256676,0.519331,0.482696,-0.417605,0.568248,1.219877,1.133825,-0.98093,-0.394427,-0.287846,0.256676,2.51326,-1.559537,-0.152732,-0.385601,-0.266414,0.231375,2.691536,-1.411867,-0.096709
72,1769589273193,0.800009,-0.394436,-0.28783,0.256694,0.519261,0.482702,-0.417635,0.568285,1.219693,1.133821,-0.980984,-0.394436,-0.28783,0.256694,2.513217,-1.559575,-0.152827,-0.385511,-0.266362,0.231404,2.69155,-1.411753,-0.096941
73,1769589273204,0.811121,-0.394435,-0.287849,0.256685,0.519318,0.482712,-0.417618,0.568237,1.219852,1.133866,-0.980964,-0.394435,-0.287849,0.256685,2.513253,-1.559518,-0.152765,-0.385488,-0.266316,0.231397,2.691564,-1.411788,-0.096709
74,1769589273215,0.822232,-0.394437,-0.287844,0.256709,0.519332,0.482713,-0.417618,0.568223,1.219893,1.133875,-0.98097,-0.394437,-0.287844,0.256709,2.513197,-1.559525,-0.152826,-0.385531,-0.266278,0.231356,2.691576,-1.411795,-0.096655
75,1769589273226,0.833343,-0.39443,-0.287847,0.256686,0.519342,0.48272,-0.417622,0.568206,1.219925,1.133899,-0.980986,-0.39443,-0.287847,0.256686,2.513239,-1.559532,-0.152782,-0.385495,-0.266303,0.231361,2.691599,-1.411777,-0.096599
76,1769589273237,0.844454,-0.394431,-0.287848,0.256705,0.519316,0.482726,-0.41762,0.568226,1.219854,1.133905,-0.980973,-0.394431,-0.287848,0.256705,2.513237,-1.559471,-0.15285,-0.38557,-0.266347,0.23142,2.691582,-1.411749,-0.096681
77,1769589273248,0.855566,-0.394425,-0.287852,0.256693,0.519311,0.482752,-0.417638,0.568195,1.219856,1.13398,-0.981029,-0.394425,-0.287852,0.256693,2.513249,-1.5595,-0.152734,-0.385551,-0.266377,0.231422,2.691635,-1.411638,-0.096623
78,1769589273259,0.866677,-0.394425,-0.287845,0.256692,0.519318,0.482704,-0.417637,0.56823,1.219856,1.133851,-0.981011,-0.394425,-0.287845,0.256692,2.513239,-1.559532,-0.152782,-0.385427,-0.266338,0.231426,2.691623,-1.41179,-0.096719
79,1769589273270,0.877788,-0.394414,-0.287864,0.256672,0.519255,0.482764,-0.417692,0.568196,1.219726,1.134008,-0.981154,-0.394414,-0.287864,0.256672,2.513276,-1.559489,-0.152665,-0.385467,-0.26632,0.231318,2.691742,-1.411485,-0.096769
80,1769589273281,0.888899,-0.394428,-0.28785,0.256678,0.519332,0.482734,-0.417574,0.568238,1.219886,1.133918,-0.980859,-0.394428,-0.28785,0.256678,2.513249,-1.559538,-0.152739,-0.385437,-0.266406,0.231274,2.69147,-1.411802,-0.096628
81,1769589273293,0.900011,-0.394419,-0.287855,0.256674,0.519275,0.482747,-0.417595,0.568264,1.219736,1.133937,-0.980898,-0.394419,-0.287855,0.256674,2.513252,-1.55954,-0.152675,-0.385431,-0.266423,0.231259,2.691494,-1.411701,-0.096797
82,1769589273304,0.911122,-0.394426,-0.287851,0.256694,0.519245,0.482756,-0.417613,0.56827,1.219664,1.133955,-0.980939,-0.394426,-0.287851,0.256694,2.513209,-1.55955,-0.152766,-0.385527,-0.266454,0.231309,2.691505,-1.411619,-0.096877
83,1769589273315,0.922233,-0.394426,-0.287858,0.256692,0.519287,0.482741,-0.417599,0.568255,1.219771,1.133926,-0.980912,-0.394426,-0.287858,0.256692,2.513245,-1.559485,-0.152772,-0.38551,-0.266459,0.231324,2.691497,-1.411712,-0.096764
84,1769589273326,0.933344,-0.394434,-0.28784,0.256681,0.51932,0.482712,-0.417609,0.568242,1.219854,1.133864,-0.98094,-0.394434,-0.28784,0.256681,2.513239,-1.559574,-0.152732,-0.385475,-0.266435,0.231354,2.69153,-1.411799,-0.096709
85,1769589273337,0.944456,-0.39443,-0.287832,0.256689,0.519295,0.482724,-0.417623,0.568245,1.219794,1.13389,-0.980972,-0.39443,-0.287832,0.256689,2.513229,-1.559592,-0.152803,-0.385528,-0.266431,0.231307,2.691567,-1.411734,-0.096762
86,1769589273348,0.955567,-0.394419,-0.287864,0.256694,0.519278,0.482727,-0.417601,0.568274,1.21974,1.133884,-0.98091,-0.394419,-0.287864,0.256694,2.513252,-1.559462,-0.152789,-0.385543,-0.266358,0.231366,2.691485,-1.411744,-0.096833
87,1769589273359,0.966678,-0.394429,-0.28784,0.256707,0.519284,0.482709,-0.417605,0.568281,1.219749,1.133839,-0.980915,-0.394429,-0.28784,0.256707,2.513218,-1.559533,-0.152845,-0.385596,-0.266355,0.231383,2.691492,-1.411794,-0.096854
88,1769589273370,0.977789,-0.394423,-0.287861,0.256691,0.519266,0.48272,-0.417564,0.568317,1.219688,1.133848,-0.980805,-0.394423,-0.287861,0.256691,2.513232,-1.5595,-0.152757,-0.385514,-0.266342,0.231398,2.691373,-1.411812,-0.096915
89,1769589273381,0.9889,-0.39443,-0.287852,0.256697,0.519272,0.482692,-0.417605,0.568306,1.219709,1.133787,-0.980905,-0.39443,-0.287852,0.256697,2.513198,-1.55952,-0.152781,-0.385518,-0.266314,0.231383,2.691475,-1.411837,-0.096942
90,1769589273393,1.000012,-0.394432,-0.287842,0.256689,0.519285,0.48271,-0.417578,0.568298,1.219745,1.133834,-0.980845,-0.394432,-0.287842,0.256689,2.513238,-1.559552,-0.152773,-0.385487,-0.266297,0.23136,2.691417,-1.41183,-0.096863
91,1769589273404,1.011123,-0.394422,-0.287854,0.256672,0.519297,0.482704,-0.417577,0.568293,1.219773,1.133821,-0.980845,-0.394422,-0.287854,0.256672,2.51326,-1.559548,-0.152733,-0.385477,-0.26628,0.231337,2.691401,-1.411846,-0.096834
92,1769589273415,1.022234,-0.39443,-0.28785,0.256687,0.519259,0.482716,-0.417581,0.568315,1.219674,1.133839,-0.980845,-0.39443,-0.28785,0.256687,2.513248,-1.559499,-0.152766,-0.385483,-0.266305,0.231382,2.691402,-1.41179,-0.096945
93,1769589273426,1.033345,-0.394428,-0.287859,0.256683,0.519272,0.482689,-0.417614,0.568301,1.219712,1.133782,-0.980929,-0.394428,-0.287859,0.256683,2.513253,-1.559505,-0.152738,-0.38547,-0.266366,0.23134,2.691493,-1.411827,-0.096943
94,1769589273437,1.044456,-0.394416,-0.287868,0.256712,0.519292,0.482699,-0.417625,0.568267,1.219777,1.133822,-0.980968,-0.394416,-0.287868,0.256712,2.513213,-1.559474,-0.152784,-0.385462,-0.266388,0.231343,2.69155,-1.411798,-0.096838
95,1769589273448,1.055568,-0.394447,-0.287826,0.256704,0.519261,0.482703,-0.417615,0.568299,1.219688,1.133816,-0.980933,-0.394447,-0.287826,0.256704,2.513186,-1.559581,-0.152842,-0.385472,-0.266382,0.231351,2.691499,-1.411783,-0.09695
96,1769589273459,1.066679,-0.394434,-0.28784,0.256678,0.519293,0.48269,-0.417601,0.568291,1.219767,1.133789,-0.980901,-0.394434,-0.28784,0.256678,2.513244,-1.559571,-0.152772,-0.385518,-0.26642,0.231396,2.691462,-1.411851,-0.096868
97,1769589273470,1.07779,-0.394433,-0.287841,0.256692,0.519252,0.482712,-0.417615,0.5683,1.219665,1.133836,-0.98093,-0.394433,-0.287841,0.256692,2.51324,-1.559524,-0.152817,-0.385536,-0.26643,0.231362,2.691502,-1.411754,-0.096961
98,1769589273481,1.088902,-0.394431,-0.287848,0.256686,0.519264,0.482714,-0.417601,0.568297,1.219696,1.133842,-0.980899,-0.394431,-0.287848,0.256686,2.513278,-1.559498,-0.152797,-0.385491,-0.266416,0.231388,2.691465,-1.41177,-0.096918
99,1769589273493,1.100013,-0.39443,-0.287828,0.256685,0.519295,0.482716,-0.417594,0.568273,1.21978,1.133858,-0.980892,-0.39443,-0.287828,0.256685,2.513207,-1.559619,-0.152752,-0.385512,-0.266419,0.231404,2.69145,-1.411785,-0.096803
100,1769589273504,1.111124,-0.394428,-0.287849,0.256705,0.519269,0.482785,-0.417549,0.568271,1.21972,1.134023,-0.980788,-0.394428,-0.287849,0.256705,2.513217,-1.559503,-0.152804,-0.385535,-0.266409,0.231393,2.69136,-1.411643,-0.09675
101,1769589273515,1.122235,-0.39443,-0.287842,0.256684,0.519276,0.482742,-0.417576,0.56828,1.219732,1.133918,-0.980848,-0.39443,-0.287842,0.256684,2.513237,-1.559566,-0.152751,-0.385585,-0.266405,0.231423,2.691412,-1.411729,-0.096814
