FrameNumber,TimeStamp_ms,TimeFromStart_s,X_mm,Y_mm,Z_mm,QX,QY,QZ,QW,RX_rad,RY_rad,RZ_rad,TCP_X_m,TCP_Y_m,TCP_Z_m,TCP_RX_rad,TCP_RY_rad,TCP_RZ_rad
1340,1774596886208,14.903508,418.813,-25.199,466.554,0.228939,0.669477,-0.674713,0.210116,0.636513,1.861328,-1.875886,0.418813,-0.025199,0.466554,-2.187475,-2.15859,-0.016771
1341,1774596886219,14.91462,418.736,-25.032,466.56,0.228946,0.669711,-0.674475,0.210131,0.636527,1.861964,-1.875207,0.418736,-0.025032,0.46656,-2.187486,-2.158576,-0.016809
1342,1774596886230,14.925731,418.673,-24.856,466.537,0.228977,0.669681,-0.674501,0.210111,0.63662,1.861898,-1.8753,0.418673,-0.024856,0.466537,-2.187442,-2.158552,-0.016695
1343,1774596886241,14.936842,418.525,-24.522,466.503,0.228879,0.669742,-0.674464,0.210138,0.636338,1.862043,-1.875172,0.418525,-0.024522,0.466503,-2.1874,-2.158449,-0.016559
1344,1774596886252,14.947954,418.436,-24.375,466.503,0.228807,0.669756,-0.674463,0.210178,0.636125,1.862041,-1.875128,0.418436,-0.024375,0.466503,-2.187428,-2.158455,-0.016595
1345,1774596886264,14.959065,418.208,-24.082,466.534,0.228816,0.669807,-0.67441,0.210174,0.636151,1.862188,-1.874986,0.418208,-0.024082,0.466534,-2.187455,-2.158487,-0.016759
1346,1774596886275,14.970177,418.107,-23.92,466.519,0.22873,0.669808,-0.674428,0.210207,0.635901,1.862157,-1.875002,0.418107,-0.02392,0.466519,-2.187421,-2.158531,-0.01668
1347,1774596886286,14.981288,417.989,-23.794,466.518,0.228738,0.669688,-0.67454,0.21022,0.635917,1.861812,-1.8753,0.417989,-0.023794,0.466518,-2.187481,-2.158487,-0.016689
1348,1774596886297,14.992399,417.74,-23.559,466.512,0.228741,0.669752,-0.674491,0.210172,0.635942,1.862036,-1.875212,0.41774,-0.023559,0.466512,-2.187521,-2.158418,-0.016638
1349,1774596886308,15.00351,417.601,-23.435,466.497,0.228799,0.669693,-0.67454,0.210138,0.636116,1.861906,-1.875382,0.417601,-0.023435,0.466497,-2.187535,-2.158378,-0.016606
1350,1774596886319,15.014622,417.455,-23.33,466.51,0.228782,0.669829,-0.674402,0.210168,0.636059,1.862255,-1.874967,0.417455,-0.02333,0.46651,-2.187498,-2.158421,-0.016668
1351,1774596886330,15.025733,417.126,-23.119,466.546,0.228726,0.669949,-0.67431,0.210141,0.635912,1.862614,-1.874739,0.417126,-0.023119,0.466546,-2.187466,-2.158494,-0.016746
1352,1774596886341,15.036844,416.949,-23.018,466.566,0.228798,0.669812,-0.674444,0.210066,0.636137,1.862309,-1.875188,0.416949,-0.023018,0.466566,-2.187471,-2.158556,-0.016851
1353,1774596886352,15.047955,416.582,-22.854,466.579,0.228844,0.669885,-0.674355,0.210072,0.636263,1.862505,-1.874934,0.416582,-0.022854,0.466579,-2.187529,-2.158429,-0.016916
