FrameNumber,TimeStamp_ms,TimeFromStart_s,X_mm,Y_mm,Z_mm,QX,QY,QZ,QW,RX_rad,RY_rad,RZ_rad,TCP_X_m,TCP_Y_m,TCP_Z_m,TCP_RX_rad,TCP_RY_rad,TCP_RZ_rad
1639,1776233019007,18.223522,-489.7375,-8.1655,334.7701,0.614130,-0.362656,0.284151,0.640768,1.400345,-0.826933,0.647925,-0.491624,-0.003863,0.334536,-2.225992,2.210781,0.087475
1640,1776233019018,18.234634,-489.6187,-8.1543,334.7694,0.614241,-0.362571,0.284017,0.640769,1.400599,-0.826737,0.647619,-0.491502,-0.003853,0.334537,-2.226198,2.210546,0.087535
1641,1776233019029,18.245745,-489.4888,-8.1595,334.7919,0.614183,-0.362536,0.283883,0.640904,1.400389,-0.826613,0.647277,-0.491369,-0.003860,0.334561,-2.226304,2.210425,0.087683
1642,1776233019040,18.256856,-489.2535,-8.1516,334.7849,0.614160,-0.362392,0.283946,0.640979,1.400296,-0.826260,0.647403,-0.491127,-0.003856,0.334557,-2.226452,2.210039,0.087698
1643,1776233019051,18.267967,-489.1325,-8.1553,334.7675,0.614346,-0.362262,0.283915,0.640888,1.400770,-0.825994,0.647355,-0.491002,-0.003863,0.334541,-2.226640,2.209811,0.087685
1644,1776233019063,18.279079,-489.0187,-8.1516,334.7681,0.614405,-0.362359,0.283709,0.640869,1.400915,-0.826220,0.646889,-0.490885,-0.003861,0.334543,-2.226683,2.209553,0.087761
1645,1776233019074,18.290190,-488.7810,-8.1458,334.7492,0.614472,-0.362170,0.283759,0.640889,1.401056,-0.825784,0.647000,-0.490640,-0.003860,0.334527,-2.226947,2.209172,0.087782
1646,1776233019085,18.301301,-488.6643,-8.1409,334.7468,0.614730,-0.362361,0.283488,0.640653,1.401778,-0.826297,0.646441,-0.490520,-0.003857,0.334526,-2.227030,2.208950,0.087810
1647,1776233019096,18.312413,-488.4316,-8.1133,334.7125,0.614587,-0.362259,0.283468,0.640856,1.401338,-0.825998,0.646343,-0.490280,-0.003833,0.334495,-2.227162,2.208648,0.087762
1648,1776233019107,18.323524,-488.3046,-8.1229,334.7083,0.614580,-0.362093,0.283604,0.640897,1.401300,-0.825605,0.646644,-0.490149,-0.003846,0.334492,-2.227282,2.208461,0.087810
1649,1776233019118,18.334635,-488.1950,-8.0978,334.6845,0.614710,-0.362245,0.283343,0.640802,1.401650,-0.825983,0.646073,-0.490036,-0.003822,0.334470,-2.227228,2.208342,0.087843
1650,1776233019129,18.345746,-488.0787,-8.0962,334.6742,0.614809,-0.362122,0.283382,0.640759,1.401899,-0.825717,0.646172,-0.489916,-0.003823,0.334461,-2.227344,2.208126,0.087910
1651,1776233019140,18.356857,-487.8523,-8.0908,334.6416,0.614859,-0.362223,0.283263,0.640707,1.402042,-0.825965,0.645916,-0.489682,-0.003823,0.334431,-2.227463,2.207811,0.087838
1652,1776233019151,18.367968,-487.8523,-8.0908,334.6416,0.614888,-0.362145,0.283183,0.640759,1.402078,-0.825771,0.645720,-0.489682,-0.003823,0.334431,-2.227463,2.207811,0.087838
1653,1776233019163,18.379079,-487.8523,-8.0908,334.6416,0.614893,-0.362061,0.283234,0.640779,1.402079,-0.825572,0.645830,-0.489682,-0.003823,0.334431,-2.227463,2.207811,0.087838
1654,1776233019174,18.390191,-487.3547,-8.0896,334.6873,0.614953,-0.362112,0.283122,0.640742,1.402236,-0.825700,0.645585,-0.489171,-0.003830,0.334482,-2.227920,2.207281,0.088384
1655,1776233019185,18.401364,-487.3547,-8.0896,334.6873,0.614749,-0.361920,0.283113,0.641049,1.401600,-0.825160,0.645485,-0.489171,-0.003830,0.334482,-2.227920,2.207281,0.088384
1656,1776233019196,18.412475,-487.3547,-8.0896,334.6873,0.614940,-0.361969,0.283004,0.640887,1.402125,-0.825325,0.645278,-0.489171,-0.003830,0.334482,-2.227920,2.207281,0.088384
1657,1776233019207,18.423586,-486.8618,-8.0586,334.7316,0.614907,-0.361988,0.283000,0.640910,1.402036,-0.825361,0.645262,-0.488665,-0.003805,0.334532,-2.228342,2.206844,0.088853
1658,1776233019218,18.434698,-486.6020,-8.0566,334.7880,0.614975,-0.362050,0.282788,0.640903,1.402196,-0.825505,0.644780,-0.488399,-0.003806,0.334591,-2.228635,2.206654,0.089187
1659,1776233019229,18.445809,-486.4824,-8.0667,334.8021,0.614805,-0.361982,0.282812,0.641094,1.401701,-0.825286,0.644786,-0.488276,-0.003819,0.334606,-2.228699,2.206572,0.089362
1660,1776233019240,18.456920,-486.2498,-8.0558,334.7866,0.614835,-0.362022,0.282599,0.641137,1.401745,-0.825365,0.644291,-0.488036,-0.003813,0.334593,-2.228839,2.206306,0.089392
1661,1776233019252,18.468032,-486.1314,-8.0478,334.7853,0.614885,-0.362003,0.282604,0.641097,1.401883,-0.825334,0.644311,-0.487914,-0.003807,0.334593,-2.228880,2.206273,0.089423
1662,1776233019263,18.479143,-486.0084,-8.0583,334.7874,0.614929,-0.361946,0.282642,0.641070,1.401997,-0.825214,0.644405,-0.487787,-0.003821,0.334596,-2.229013,2.206074,0.089515
1663,1776233019274,18.490254,-485.7639,-8.0607,334.7933,0.614994,-0.362000,0.282378,0.641094,1.402133,-0.825328,0.643797,-0.487535,-0.003829,0.334604,-2.229169,2.205851,0.089620
1664,1776233019285,18.501365,-485.6498,-8.0549,334.7761,0.614951,-0.361961,0.282356,0.641166,1.401994,-0.825216,0.643728,-0.487417,-0.003826,0.334588,-2.229208,2.205739,0.089611
1665,1776233019296,18.512476,-485.4062,-8.0527,334.7839,0.614914,-0.361881,0.282293,0.641275,1.401847,-0.824997,0.643557,-0.487166,-0.003829,0.334598,-2.229484,2.205522,0.089698
1666,1776233019307,18.523588,-485.2905,-8.0318,334.7855,0.615004,-0.361930,0.282166,0.641217,1.402087,-0.825128,0.643282,-0.487047,-0.003809,0.334601,-2.229616,2.205395,0.089701
1667,1776233019318,18.534699,-485.1825,-8.0324,334.7656,0.614969,-0.361794,0.282258,0.641287,1.401968,-0.824795,0.643474,-0.486935,-0.003813,0.334582,-2.229726,2.205191,0.089576
1668,1776233019329,18.545810,-484.9627,-8.0315,334.7257,0.615219,-0.361715,0.282248,0.641096,1.402645,-0.824677,0.643501,-0.486707,-0.003819,0.334544,-2.229910,2.204934,0.089470
1669,1776233019340,18.556921,-484.8454,-8.0213,334.7205,0.615178,-0.361817,0.282129,0.641130,1.402531,-0.824898,0.643221,-0.486586,-0.003811,0.334540,-2.229994,2.204837,0.089426
1670,1776233019352,18.568032,-484.6058,-8.0237,334.7296,0.615058,-0.361589,0.282203,0.641341,1.402140,-0.824310,0.643333,-0.486339,-0.003819,0.334551,-2.230264,2.204538,0.089500
