FrameNumber,TimeStamp_ms,TimeFromStart_s,X_mm,Y_mm,Z_mm,QX,QY,QZ,QW,RX_rad,RY_rad,RZ_rad,TCP_X_m,TCP_Y_m,TCP_Z_m,TCP_RX_rad,TCP_RY_rad,TCP_RZ_rad
2266,1776148703273,25.195745,-382.9328,172.3307,397.0366,-0.312969,0.681312,-0.639707,0.169231,-0.889611,1.936624,-1.818363,-0.390394,0.177474,0.407229,0.564714,2.438183,-0.198207
2267,1776148703284,25.206856,-382.7290,172.3701,397.0836,-0.313129,0.681119,-0.639941,0.168828,-0.890266,1.936505,-1.819432,-0.390187,0.177512,0.407282,0.563652,2.438548,-0.199655
2268,1776148703295,25.217967,-382.6317,172.3800,397.0976,-0.313662,0.680469,-0.640263,0.169237,-0.891577,1.934222,-1.819937,-0.390088,0.177521,0.407299,0.563077,2.438720,-0.200428
2269,1776148703307,25.229079,-382.4415,172.4342,397.0883,-0.313716,0.680369,-0.640427,0.168919,-0.891887,1.934276,-1.820721,-0.389893,0.177573,0.407295,0.562048,2.438973,-0.201951
2270,1776148703318,25.240190,-382.3379,172.4618,397.1243,-0.314061,0.679954,-0.640763,0.168673,-0.892990,1.933358,-1.821923,-0.389788,0.177600,0.407334,0.561556,2.439138,-0.202649
2271,1776148703329,25.251301,-382.2507,172.4980,397.1100,-0.314287,0.679466,-0.641137,0.168801,-0.893569,1.931833,-1.822858,-0.389698,0.177635,0.407322,0.561007,2.439221,-0.203467
2272,1776148703340,25.262412,-382.0523,172.5193,397.1629,-0.314377,0.679433,-0.641263,0.168285,-0.894080,1.932290,-1.823735,-0.389497,0.177655,0.407381,0.560046,2.439578,-0.204903
2273,1776148703351,25.273524,-381.9548,172.5519,397.1933,-0.314704,0.679221,-0.641378,0.168088,-0.895108,1.931897,-1.824260,-0.389398,0.177687,0.407414,0.559647,2.439725,-0.205625
2274,1776148703362,25.284635,-381.8699,172.5606,397.2117,-0.314965,0.678821,-0.641668,0.168110,-0.895839,1.930735,-1.825062,-0.389312,0.177695,0.407435,0.559115,2.439882,-0.206361
2275,1776148703373,25.295746,-381.6887,172.6114,397.2246,-0.315188,0.678403,-0.641999,0.168117,-0.896470,1.929537,-1.825997,-0.389127,0.177744,0.407453,0.558099,2.440082,-0.207836
2276,1776148703384,25.306857,-381.6069,172.6280,397.2452,-0.315378,0.678356,-0.642057,0.167726,-0.897203,1.929821,-1.826556,-0.389044,0.177760,0.407476,0.557682,2.440256,-0.208518
2277,1776148703395,25.317969,-381.4176,172.6645,397.2866,-0.315563,0.678071,-0.642309,0.167567,-0.897808,1.929179,-1.827431,-0.388852,0.177795,0.407523,0.556787,2.440528,-0.209930
2278,1776148703407,25.329080,-381.3307,172.6751,397.3080,-0.315788,0.677640,-0.642670,0.167502,-0.898481,1.928021,-1.828524,-0.388764,0.177805,0.407547,0.556332,2.440695,-0.210615
2279,1776148703418,25.340191,-381.2428,172.7081,397.3096,-0.315928,0.677460,-0.642858,0.167245,-0.899007,1.927781,-1.829319,-0.388674,0.177837,0.407551,0.555821,2.440812,-0.211465
2280,1776148703429,25.351302,-381.0681,172.7400,397.3175,-0.315922,0.676866,-0.643560,0.166962,-0.899129,1.926391,-1.831601,-0.388496,0.177867,0.407564,0.554986,2.441005,-0.212932
2281,1776148703440,25.362414,-380.9783,172.7313,397.3634,-0.316270,0.676857,-0.643387,0.167010,-0.900095,1.926314,-1.831060,-0.388406,0.177858,0.407613,0.554583,2.441171,-0.213533
