XToGlobal1	YToGlobal1	ZToGlobal1
272.394928	-1186.339233	1277.936768
274.301361	-1188.374878	1278.329956
276.025665	-1190.631348	1278.476562
278.049316	-1192.672363	1278.628784
279.653748	-1194.781372	1279.092896
281.393921	-1196.884521	1279.135864
283.026978	-1198.998169	1279.390747
284.723236	-1201.029541	1279.541748
286.145264	-1203.129761	1279.752563
287.656219	-1205.193604	1279.782959
289.15448	-1207.093506	1280.215942
290.394073	-1208.910645	1280.547852
291.788025	-1210.6875	1280.754028
292.880127	-1212.579468	1281.362183
294.038849	-1214.393066	1281.476318
295.145233	-1216.26001	1281.825806
296.27478	-1217.994629	1282.043701
297.148407	-1219.712891	1282.626465
298.262634	-1221.592163	1282.630493
299.177887	-1223.340454	1283.252686
299.925964	-1225.000366	1283.512329
300.711121	-1226.780396	1284.064331
301.443207	-1228.534668	1284.326538
302.221436	-1230.178101	1284.672363
302.894989	-1231.912964	1284.88269
303.304047	-1233.849243	1285.41626
304.070435	-1235.462158	1285.546021
304.446533	-1237.317017	1285.978638
305.112854	-1238.857544	1285.989868
305.250275	-1240.660156	1286.77832
305.86441	-1242.234985	1286.750977
306.139801	-1243.859863	1287.032837
306.582764	-1245.447998	1287.453247
306.892334	-1247.108276	1287.766113
307.319733	-1248.622192	1287.662964
307.553833	-1250.281616	1288.083862
307.863403	-1251.979248	1288.337769
308.325195	-1253.393677	1288.406006
308.656921	-1254.93811	1288.383545
309.210632	-1256.432007	1288.30481
309.779419	-1257.790527	1288.348633
310.052063	-1259.041382	1288.789551
310.611938	-1260.335205	1288.347656
310.912079	-1261.452148	1288.472778
311.716278	-1262.387939	1288.380371
312.349396	-1263.200317	1288.374146
312.881409	-1264.002686	1288.187866
313.396759	-1264.828369	1288.154297
313.95224	-1265.543579	1288.144043
314.643463	-1265.859497	1288.199341
315.201477	-1266.19751	1288.193726
315.545898	-1266.779541	1288.474365
316.185425	-1267.254272	1288.24707
316.456879	-1267.570679	1288.153076
316.960693	-1267.833008	1288.058105
317.199036	-1267.950806	1288.220703
317.821594	-1267.984619	1288.180786
317.931213	-1267.974365	1288.078125
318.29248	-1268.119385	1288.083984
318.261841	-1268.111694	1288.103027
318.535858	-1268.17981	1287.521973
318.565826	-1268.245483	1287.587891
318.539673	-1267.962402	1287.644409
318.543488	-1267.941284	1287.661377
318.484741	-1267.808716	1287.706299
318.494843	-1267.694458	1287.709473
318.627258	-1267.073242	1287.266602
318.577271	-1266.939575	1287.35791
318.602325	-1266.525757	1287.369751
318.449402	-1266.305664	1287.176514
318.165161	-1265.869873	1287.105957
317.939087	-1265.752686	1287.152832
317.482605	-1265.145386	1287.034302
317.249939	-1265.065186	1287.111084
316.968567	-1264.34668	1286.761719
316.501038	-1264.273438	1286.81311
316.230286	-1263.449951	1286.614136
315.611572	-1263.157349	1286.784302
315.423737	-1262.386353	1286.641235
314.776672	-1262.06958	1286.786011
314.558838	-1261.169189	1286.873901
313.74411	-1260.452271	1287.24939
313.467072	-1259.70459	1287.367798
312.730865	-1258.70752	1287.486816
312.360626	-1257.884399	1287.711426
311.699219	-1256.624512	1287.647827
311.195923	-1255.60144	1288.228271
310.750275	-1254.399414	1288.156128
310.106659	-1253.311646	1288.273315
309.511414	-1251.871094	1288.54126
308.820312	-1250.383667	1288.647217
308.07135	-1248.963257	1288.653564
307.7034	-1247.27417	1288.859131
306.911163	-1245.562378	1288.73291
306.692657	-1243.628662	1288.751587
305.89325	-1241.903687	1289.011597
305.288055	-1240.109009	1289.131104
304.558014	-1238.268188	1289.160889
304.008362	-1236.096558	1289.132935
303.338745	-1233.925293	1289.173584
302.734314	-1231.492432	1289.059692
302.063782	-1229.238892	1288.943237
301.339722	-1226.657593	1289.043579
300.618927	-1224.153076	1288.92395
299.551392	-1221.420776	1288.709473
298.659821	-1219.015991	1288.49231
297.743408	-1216.38623	1288.131714
296.547882	-1213.858032	1288.422607
295.591797	-1211.274414	1288.322266
294.28064	-1208.828491	1288.352783
293.092255	-1206.157349	1287.919556
291.601379	-1203.645752	1287.90625
290.223663	-1201.198608	1287.67749
288.699677	-1198.872681	1287.571167
287.164429	-1196.349243	1287.452148
285.517059	-1194.031006	1287.039307
283.850189	-1191.790527	1287.077515
282.060638	-1189.676514	1286.948975
280.239075	-1187.370728	1286.957764
278.425568	-1185.079468	1286.831543
276.458618	-1182.880859	1286.656372
274.483215	-1180.825317	1286.351562
272.398651	-1179.078613	1286.519043
270.128723	-1177.381958	1286.437622
267.975739	-1175.856689	1286.436646
265.76532	-1174.531738	1286.380981
263.559509	-1172.768555	1286.498535
261.311676	-1171.338501	1286.480103
259.07254	-1170.103394	1286.507446
256.860992	-1168.668701	1286.661011
254.580322	-1167.616211	1286.604614
252.280762	-1166.33313	1286.583496
249.960922	-1165.301758	1286.848511
247.643417	-1164.076782	1286.815796
245.242889	-1163.113647	1286.897583
242.823288	-1162.042603	1286.930298
240.486328	-1161.087524	1287.139648
238.077118	-1160.122559	1287.264282
235.704865	-1159.213989	1287.619751
233.255295	-1158.101685	1287.635376
230.72998	-1157.199951	1287.764038
228.366486	-1155.986694	1287.715088
225.976456	-1154.992188	1287.727051
223.508377	-1153.773193	1287.654785
221.078308	-1152.579712	1287.608276
218.63031	-1151.195435	1287.458008
216.121201	-1150.103516	1287.446045
213.607376	-1148.597168	1287.361328
211.137329	-1147.361938	1287.04834
208.572205	-1145.640625	1286.830322
205.875732	-1144.197754	1286.446655
203.226608	-1142.509644	1286.140015
200.584778	-1140.863647	1285.709473
197.828186	-1139.159668	1285.618164
194.945114	-1137.464233	1285.028809
192.328766	-1135.712402	1284.697266
189.737427	-1134.005371	1284.314087
186.906281	-1132.302856	1284.00061
184.167221	-1130.711548	1282.729004
181.735703	-1129.213257	1282.420654
179.295258	-1127.807495	1281.532837
176.906082	-1126.099609	1280.816406
174.642731	-1124.823853	1280.114014
172.412918	-1123.120361	1279.302002
170.187851	-1121.552734	1278.392944
168.103012	-1120.125977	1277.743286
165.811066	-1118.398438	1276.744629
163.805573	-1116.948853	1275.91333
161.272858	-1115.269165	1275.14917
159.017639	-1113.699951	1274.537964
156.307877	-1112.199097	1273.586792
153.745804	-1110.739502	1272.829834
151.242386	-1109.226562	1272.356323
148.674301	-1107.987183	1271.688599
145.983658	-1106.775269	1271.744141
143.334961	-1105.548218	1270.864502
140.674332	-1104.710205	1270.977295
138.047775	-1103.442383	1270.499023
135.284058	-1102.599731	1270.143799
132.563049	-1101.734619	1269.797852
129.75676	-1100.909546	1269.744629
126.983284	-1100.098389	1269.469116
124.206009	-1099.36145	1269.526489
121.383453	-1098.714478	1269.403564
118.528214	-1097.908936	1269.226074
115.690857	-1097.372314	1269.112549
112.718346	-1096.598877	1268.858643
110.035202	-1096.154053	1268.998535
107.12468	-1095.637207	1268.938721
104.238457	-1095.14502	1269.161865
101.120247	-1094.512207	1269.119141
98.297417	-1094.196899	1269.187866
95.254761	-1093.616211	1269.45752
92.251724	-1093.292847	1269.665283
89.036751	-1092.836426	1270.056641
86.118088	-1092.67395	1270.119629
83.096092	-1092.074463	1270.369629
80.070114	-1092.001709	1270.847168
77.041344	-1091.648926	1271.051392
74.016518	-1091.204346	1271.554443
71.002464	-1091.134521	1271.598145
68.143806	-1090.997559	1272.252686
65.108704	-1090.809082	1272.534668
62.23914	-1090.99353	1273.341064
59.555283	-1091.29126	1273.359375
56.774387	-1091.393555	1274.189331
54.139217	-1091.806763	1274.732544
51.48967	-1092.199219	1275.178345
49.09911	-1092.797485	1275.878052
46.747269	-1093.4198	1276.666382
44.457241	-1093.977173	1276.819214
42.362228	-1094.836304	1277.615356
40.447506	-1095.534302	1278.176025
38.769516	-1096.351929	1278.90918
36.998158	-1097.000854	1279.091431
35.431854	-1097.768433	1279.86792
33.830753	-1098.431152	1280.292725
32.473415	-1099.352905	1280.539307
31.262777	-1100.174683	1281.174194
30.002975	-1100.619385	1281.699585
28.784895	-1101.394775	1281.899902
27.725643	-1102.098999	1282.300293
26.631691	-1102.67981	1282.500977
25.715343	-1103.286865	1282.914673
25.044846	-1104.044556	1283.028809
24.244106	-1104.523193	1283.364136
23.278097	-1105.123901	1283.553589
22.628586	-1105.616455	1283.757812
22.096743	-1106.379761	1283.953247
21.35578	-1106.575073	1284.074097
21.079826	-1107.409302	1284.28772
20.317301	-1107.711914	1284.455444
20.303915	-1108.37561	1284.674316
19.753641	-1108.810425	1284.919556
19.51689	-1109.345825	1284.904907
19.576908	-1109.678345	1284.978516
19.363943	-1110.286499	1285.451538
19.237379	-1110.461182	1285.238159
19.21364	-1110.970825	1285.485962
19.31402	-1111.127441	1285.307007
19.32354	-1111.423584	1285.276978
19.228552	-1111.634644	1285.422241
19.608065	-1111.78772	1285.258301
19.821651	-1112.016479	1285.337524
20.187809	-1111.994629	1284.866333
20.733677	-1112.095337	1284.658203
21.051163	-1112.129028	1284.686646
21.609812	-1112.090942	1284.610229
22.123098	-1112.045044	1284.164429
22.983513	-1111.978027	1284.200928
23.430574	-1111.887451	1284.10791
24.215109	-1111.500122	1283.706787
24.829721	-1111.30127	1283.57959
25.331465	-1111.115723	1283.431274
26.138187	-1110.583862	1282.911743
26.929981	-1110.165405	1282.884155
27.772633	-1109.83728	1282.477051
28.474318	-1109.291504	1282.196411
29.348061	-1108.823242	1281.831421
30.048809	-1108.151978	1281.550903
30.890961	-1107.552124	1281.164795
31.402815	-1106.75769	1280.536011
32.417027	-1105.977905	1280.254517
33.240494	-1105.338867	1280.302246
33.981052	-1104.465332	1279.688843
34.883156	-1103.66394	1279.518188
35.649128	-1102.609863	1278.91333
36.539124	-1101.575806	1278.700073
37.460289	-1100.495972	1277.863281
38.221912	-1099.395142	1277.176392
39.274265	-1098.202881	1277.150757
40.166546	-1096.957397	1276.350464
40.682373	-1095.328735	1275.375
41.845074	-1093.87207	1274.843506
42.886536	-1092.412964	1273.934448
43.945629	-1090.671997	1273.053223
45.006611	-1088.925537	1272.141602
45.949051	-1087.232788	1271.324951
47.230038	-1085.223633	1270.326172
48.321186	-1083.28125	1269.301514
49.476833	-1081.141235	1268.038086
50.728649	-1078.869507	1266.761108
52.136238	-1076.678589	1265.491333
54.061207	-1074.495239	1263.938354
55.592308	-1072.119995	1262.442017
57.374043	-1069.933105	1260.757202
58.86253	-1067.655762	1258.961304
60.718025	-1065.117188	1257.158203
62.383396	-1062.730469	1255.382812
64.246994	-1060.17395	1253.103394
66.186127	-1057.710327	1251.134399
68.126022	-1055.273193	1248.877808
70.452194	-1052.947144	1246.480591
72.607506	-1050.546997	1244.149902
74.792671	-1048.136353	1241.596436
77.225525	-1045.787231	1239.22168
79.738258	-1043.664551	1236.598999
82.346291	-1041.59668	1234.129272
84.895302	-1039.611328	1231.607666
87.572472	-1037.69397	1229.161987
90.262321	-1035.77356	1226.655029
93.066536	-1033.892334	1224.308838
95.829239	-1032.106079	1221.743042
98.905556	-1030.371826	1219.561523
102.016899	-1028.450684	1217.258789
105.273079	-1026.834717	1214.972046
108.469131	-1025.073242	1212.584229
111.880775	-1023.430054	1210.087402
115.434258	-1021.924683	1207.524536
119.09848	-1020.333618	1204.955078
122.941116	-1018.86676	1202.379395
126.917305	-1017.469666	1200.119385
131.089996	-1016.248657	1197.667114
135.160294	-1014.934082	1195.138428
139.456451	-1013.917236	1192.718506
143.995056	-1012.786438	1190.297119
148.606583	-1011.876953	1187.772827
153.258575	-1010.992249	1185.170898
158.109467	-1010.419434	1182.461914
162.990402	-1009.770447	1179.85437
167.846573	-1009.479797	1177.268188
172.724457	-1008.963013	1175.015503
177.830368	-1009.097717	1172.677612
182.662354	-1009.013245	1170.515869
187.664154	-1009.032349	1168.514771
192.470261	-1009.026184	1166.443115
197.351028	-1009.180359	1164.416992
202.283661	-1009.88147	1162.342651
206.983246	-1010.027161	1160.361206
211.617935	-1010.127136	1158.441772
216.343842	-1010.774231	1156.387573
220.881256	-1011.03833	1154.772827
225.4897	-1011.60083	1153.036987
229.922165	-1011.870911	1151.525879
234.291931	-1012.421204	1149.736938
238.565903	-1012.800476	1148.16333
243.036377	-1013.310425	1146.665161
247.182571	-1013.769714	1145.047607
251.605637	-1014.585754	1143.490356
255.687729	-1015.192017	1141.923096
259.882812	-1015.684021	1140.437134
264.044189	-1016.413879	1138.991455
268.451569	-1017.455505	1137.569458
272.420319	-1017.979736	1136.138794
276.185974	-1018.52179	1134.776001
280.316803	-1019.136414	1133.423218
284.160858	-1020.104187	1131.923462
288.143799	-1020.779175	1130.482178
292.420471	-1022.056213	1129.153687
296.381042	-1022.736023	1127.727173
300.278503	-1023.87738	1126.348999
304.20401	-1024.727905	1124.830444
307.990631	-1025.821533	1123.47644
311.644104	-1026.659668	1121.760132
315.407532	-1027.883789	1120.241455
319.239075	-1028.427246	1118.787476
322.936279	-1029.74292	1117.127563
326.710205	-1030.891357	1115.384155
330.238068	-1031.867676	1113.504761
333.660736	-1033.014282	1111.467041
337.421692	-1034.146484	1109.519531
341.061432	-1035.364746	1107.609009
344.629944	-1036.414917	1105.417603
348.246552	-1037.63855	1103.393799
351.817261	-1039.290771	1101.22229
355.201111	-1040.577759	1098.793945
358.818726	-1041.803589	1096.639404
362.228882	-1043.249146	1094.242065
365.441437	-1044.760742	1091.744507
368.89743	-1046.056641	1089.338867
372.325958	-1047.570068	1086.822021
375.347168	-1049.271973	1084.055786
378.60022	-1051.060303	1081.315552
381.765167	-1052.653198	1078.442505
384.825195	-1054.230591	1075.581909
387.964569	-1055.853638	1072.80481
390.874695	-1057.422607	1070.016113
393.70462	-1059.231323	1067.10791
396.572601	-1060.629639	1064.357178
399.39151	-1062.418945	1061.672241
402.125092	-1064.24353	1058.699951
404.545837	-1065.994507	1055.870483
406.91684	-1067.841064	1052.976685
409.364716	-1069.533203	1050.214233
411.565948	-1071.131958	1047.55896
413.875488	-1072.897705	1045.271729
415.924927	-1074.214844	1043.07251
417.931305	-1075.864624	1040.987915
419.881744	-1077.286865	1039.258057
421.487488	-1078.720947	1037.39563
423.333099	-1079.873413	1036.004395
425.046204	-1081.666138	1034.583984
426.495605	-1082.862305	1033.359619
428.097015	-1084.002441	1032.25415
429.31424	-1085.289307	1031.422241
430.673065	-1086.030396	1030.59729
431.914429	-1087.13562	1030.080933
432.974548	-1087.947632	1029.681641
433.921204	-1088.606079	1028.92395
435.096985	-1089.259766	1028.904297
435.837677	-1089.971558	1028.719238
436.707245	-1090.721924	1028.490234
437.393005	-1091.084106	1028.346436
437.994995	-1091.658569	1028.255615
438.666443	-1092.006104	1028.280151
439.105774	-1092.282227	1028.303345
439.602631	-1092.901855	1028.497803
440.18985	-1093.107056	1028.651855
440.437134	-1093.498169	1029.016113
441.045319	-1093.735352	1029.516113
441.196228	-1094.105835	1029.760132
441.318054	-1094.255005	1030.201294
441.839874	-1094.361572	1030.532104
441.922241	-1094.799805	1031.22229
441.915131	-1094.829956	1031.416016
442.050873	-1094.86731	1031.972656
442.642639	-1094.783447	1032.767334
442.665253	-1094.956665	1033.226562
442.398407	-1095.259644	1033.604492
442.617004	-1095.30249	1034.363525
442.410095	-1095.442993	1034.592041
442.400757	-1095.428345	1035.320435
441.942413	-1095.386597	1035.7229
442.103333	-1095.371582	1036.403687
441.918121	-1095.410522	1036.830566
441.436707	-1095.362549	1037.210083
441.452148	-1095.266602	1037.489746
440.821808	-1095.432739	1037.952515
440.787323	-1094.768066	1038.349487
440.223846	-1094.54834	1038.527222
439.870178	-1094.240234	1038.99646
439.048157	-1093.915405	1039.177124
438.466553	-1093.563354	1039.387207
437.792694	-1093.053955	1039.535034
437.383514	-1092.52063	1039.922729
436.717926	-1091.770142	1040.19873
435.888306	-1091.272095	1040.183594
434.917725	-1090.727905	1040.117554
434.217224	-1089.75415	1040.686279
433.33432	-1089.018066	1040.61731
432.197052	-1088.147583	1040.650269
431.165619	-1087.366333	1040.844849
430.098419	-1086.130859	1040.82605
428.851471	-1085.211426	1040.888184
427.822632	-1084.032593	1041.070923
426.180206	-1082.552124	1041.210693
424.907867	-1081.473389	1041.152832
423.41745	-1080.161743	1041.108154
421.970947	-1078.861206	1041.273926
420.53775	-1077.654175	1041.284668
418.770691	-1076.179077	1041.217407
417.275818	-1074.894165	1041.430542
415.594055	-1073.113892	1041.734131
413.809814	-1071.859863	1041.682373
411.933502	-1070.251709	1041.775757
410.120209	-1069.025391	1041.89856
408.475006	-1067.457642	1042.141602
406.448944	-1065.867065	1042.396851
404.242035	-1064.370483	1042.360474
402.297699	-1062.692261	1042.524536
400.295135	-1061.142578	1042.783813
398.047485	-1059.649292	1042.946289
395.875946	-1058.083008	1043.049438
393.678864	-1056.520142	1043.509033
391.253265	-1054.880981	1043.507202
389.136169	-1053.191895	1043.831787
386.695862	-1051.793579	1044.00061
384.16571	-1050.129517	1044.446777
381.805573	-1048.749512	1044.64563
379.051727	-1046.956543	1044.871948
376.318512	-1045.569214	1044.89856
373.731689	-1043.589478	1045.142822
371.043365	-1041.964722	1045.471191
368.159698	-1040.133789	1045.571045
365.295715	-1038.235596	1045.788574
362.310394	-1036.438965	1045.925781
359.274902	-1034.768677	1045.829346
356.112366	-1032.979004	1046.085815
353.009979	-1031.099365	1046.19812
349.778015	-1029.612549	1046.348511
346.494812	-1027.707642	1046.335938
343.069366	-1025.795166	1046.385986
339.613007	-1023.938232	1046.482422
336.161743	-1022.057129	1046.597656
332.614075	-1019.960754	1046.79248
328.836029	-1018.411682	1046.669434
325.148804	-1016.417419	1046.693481
321.403687	-1014.644714	1046.615479
317.630341	-1012.895752	1046.584473
313.818024	-1011.016541	1046.59729
309.883606	-1009.23053	1046.574463
305.808014	-1007.389404	1046.613159
301.819122	-1005.665039	1046.619751
297.386902	-1003.506958	1046.657471
293.38092	-1001.770935	1046.654785
289.19931	-999.98877	1046.667847
285.139618	-998.315125	1046.664062
280.700073	-996.740479	1046.643555
276.525421	-995.007935	1046.666992
272.160919	-993.412659	1046.637939
267.874878	-991.544006	1046.719604
263.406128	-989.899414	1046.50293
258.782227	-988.149353	1046.565186
254.598282	-986.338623	1046.665161
249.926941	-985.228638	1046.355103
245.348129	-983.680176	1046.444214
240.913391	-982.532898	1046.38916
235.98111	-980.918823	1046.252075
231.42308	-979.726685	1046.299072
226.676102	-978.401428	1046.10022
222.049576	-977.255798	1046.051514
217.631256	-975.946167	1046.076782
212.884262	-974.771851	1046.157349
208.244675	-973.477844	1046.120972
203.567291	-972.43634	1046.24939
198.71698	-971.182617	1046.299194
194.306076	-970.093262	1046.580933
189.553589	-968.854797	1046.656372
184.768494	-967.837463	1046.67041
180.00589	-966.832581	1046.725708
175.423737	-966.045776	1046.869385
170.662308	-964.899292	1046.934937
165.96727	-964.129333	1046.934937
161.296982	-963.645996	1046.89978
156.583389	-962.647766	1046.922485
151.873886	-961.456787	1047.226685
147.123108	-960.615601	1047.2948
142.505508	-960.016785	1047.374023
137.58194	-958.692505	1047.540405
133.024811	-958.192688	1047.52771
128.415756	-957.537781	1047.569946
124.022591	-956.916992	1047.775269
119.425018	-956.660706	1047.749756
114.68576	-955.911926	1047.703491
110.335724	-955.703064	1047.655762
106.062698	-955.382019	1047.55188
101.608505	-955.16864	1047.471191
97.215454	-954.433044	1047.602661
92.697708	-954.178345	1047.602661
88.608246	-954.583252	1047.270752
84.518623	-954.404968	1047.215576
80.202866	-954.21167	1047.095459
76.054871	-953.875732	1046.983643
72.25811	-954.041138	1046.908569
67.844391	-953.426636	1046.942993
64.194969	-953.435059	1046.761353
60.137535	-953.373291	1046.532471
56.602707	-953.372498	1046.141602
52.712631	-953.425476	1046.043335
49.061146	-953.315063	1045.542969
45.533943	-953.289001	1045.129883
42.022388	-953.580933	1044.847656
38.825603	-953.487549	1044.474121
35.358086	-953.34137	1044.153076
32.438488	-953.713806	1043.579834
29.275753	-953.484863	1043.356201
26.428127	-954.092224	1042.647705
23.385118	-953.868225	1042.35022
20.845619	-954.109009	1041.850464
18.099354	-953.997986	1041.660767
15.840847	-954.339844	1041.197266
13.440227	-954.336792	1041.108398
11.426142	-954.333252	1041.032837
9.220328	-954.495422	1040.728516
7.287752	-954.898682	1040.461304
5.55241	-954.848633	1040.403564
3.781054	-955.100098	1040.026978
2.188804	-955.025818	1040.207275
0.96647	-955.367249	1040.05542
-0.583062	-955.429871	1040.229004
-1.677396	-955.519592	1040.089966
-2.750875	-955.532715	1040.421387
-3.509902	-955.911865	1040.57019
-4.485041	-956.195312	1040.684448
-5.155113	-956.153992	1041.381104
-5.834674	-956.503967	1041.500854
-6.016949	-956.276855	1042.233765
-6.372158	-956.633911	1042.927734
-6.611766	-957.009094	1043.317383
-7.196587	-956.761047	1044.164307
-7.299917	-957.015259	1044.964355
-7.360686	-956.958374	1045.926392
-7.552746	-957.359192	1046.766235
-7.373519	-957.321106	1047.96875
-7.431144	-957.446472	1049.110474
-7.399566	-957.501343	1050.181274
-7.248535	-957.598511	1051.471802
-7.101709	-958.032776	1052.650269
-7.013113	-958.097961	1053.986694
-6.919329	-958.12738	1055.490112
-6.349935	-958.56488	1056.825439
-6.339067	-958.744873	1058.284668
-5.608229	-958.837891	1059.855347
-5.409944	-959.575928	1061.250366
-4.908467	-959.55658	1062.90686
-4.554651	-960.0578	1064.318237
-3.860727	-960.43512	1066.039795
-3.728626	-960.533813	1067.666748
-2.590401	-961.039185	1069.411499
-2.291857	-961.307373	1071.194458
-1.460088	-962.088989	1072.702271
-0.71975	-962.154663	1074.823242
0.104219	-962.736633	1076.749268
0.815832	-962.995056	1078.824341
1.660868	-963.613037	1080.901245
2.639315	-964.171936	1082.97168
3.741965	-964.848145	1084.988037
4.652332	-965.478088	1087.22644
5.740442	-966.202698	1089.350342
6.748947	-966.715393	1091.858765
8.001525	-967.516907	1094.302002
9.19135	-967.911133	1096.802856
10.345491	-968.850281	1099.395874
11.769484	-969.570251	1101.972656
13.154084	-970.448303	1104.719727
14.554432	-971.255737	1107.405273
15.819585	-972.417847	1110.149536
17.497559	-973.340149	1112.874634
18.952835	-974.468079	1115.600098
20.509218	-975.55481	1118.484497
22.008438	-976.660095	1121.449951
23.683489	-977.97229	1124.303101
25.413727	-979.201965	1127.289795
27.104944	-980.601562	1130.234985
28.823559	-981.929565	1133.246704
30.931511	-983.475403	1136.32373
32.674397	-984.90625	1139.39856
34.4949	-986.500549	1142.44751
36.19257	-987.950378	1145.391235
38.127129	-989.545715	1148.443604
39.755234	-991.306396	1151.050903
41.743057	-992.880188	1154.273682
43.634712	-994.702881	1157.056152
45.60128	-996.477295	1160.043579
47.487011	-998.256531	1162.995728
49.454735	-1000.042419	1165.725708
51.455399	-1002.060242	1168.523804
53.429821	-1003.796753	1171.474731
55.604198	-1005.665405	1174.325439
57.674477	-1007.575012	1177.095825
59.726391	-1009.582153	1179.749023
61.815872	-1011.493652	1182.470459
63.834476	-1013.533997	1184.895508
65.950935	-1015.557861	1187.703491
68.047295	-1017.600769	1190.303955
70.302177	-1019.673889	1192.805298
72.474876	-1021.791382	1195.387573
74.582901	-1023.916321	1197.720703
76.858978	-1026.129761	1200.406982
79.087921	-1028.275513	1202.887573
81.43853	-1030.443848	1205.375
83.631302	-1032.710449	1207.696777
85.900818	-1035.101685	1210.236572
88.142281	-1037.442383	1212.797363
90.413925	-1039.864502	1215.215698
92.53936	-1042.323608	1217.577881
94.827888	-1044.881714	1220.017944
96.961494	-1047.397339	1222.346924
99.211037	-1050.123779	1224.845459
101.46389	-1052.891602	1227.27124
103.882706	-1055.742554	1229.744873
106.082832	-1058.647949	1232.142334
108.3638	-1061.514648	1234.452881
110.672592	-1064.671387	1236.916992
113.033707	-1067.546631	1239.707031
115.35788	-1070.753784	1241.991089
117.241531	-1073.719604	1244.570801
119.55648	-1077.028687	1246.600708
121.986076	-1080.331421	1248.941162
124.322998	-1083.639526	1250.904053
126.811119	-1086.922119	1252.895874
129.331406	-1090.246582	1254.82373
132.054108	-1093.726807	1256.893433
134.521286	-1097.056274	1258.189453
136.981415	-1100.171265	1259.737549
139.602371	-1103.408813	1261.238525
142.250168	-1106.585815	1262.573242
145.385254	-1109.952393	1263.743896
148.028687	-1112.971558	1265.088867
150.455994	-1115.78894	1266.21875
153.183029	-1118.936401	1267.446167
155.84668	-1121.968018	1268.477539
158.422424	-1125.015991	1269.420044
161.011734	-1128.107788	1270.47937
163.552826	-1131.161499	1271.303467
166.030914	-1134.201172	1272.215576
168.663071	-1137.479004	1273.290405
171.104813	-1140.681641	1274.000366
173.560211	-1143.961426	1275.042358
175.989441	-1147.250732	1275.740601
178.295258	-1150.59729	1276.736572
180.572556	-1153.961426	1277.528809
182.797333	-1157.267822	1278.330688
185.04216	-1160.747437	1279.248779
187.132584	-1164.204834	1280.056763
189.143982	-1167.598145	1280.896484
191.152969	-1171.079346	1281.58313
193.173477	-1174.463257	1282.31311
195.08252	-1177.92749	1283.011841
196.951553	-1181.352661	1283.738892
198.739502	-1184.812012	1284.410889
200.474884	-1188.042236	1284.800903
202.30545	-1191.38562	1285.580688
203.909348	-1194.668701	1286.226807
205.540726	-1197.783325	1286.716064
207.133926	-1200.848267	1287.202393
208.679062	-1203.762207	1287.47998
210.202286	-1206.685791	1288.11438
211.605515	-1209.479126	1288.281494
213.003693	-1212.190063	1289.059082
214.416351	-1214.631592	1289.088013
215.677216	-1217.120361	1289.451416
217.069733	-1219.532471	1289.616943
218.22081	-1221.787109	1289.978027
219.408203	-1223.904053	1290.154053
220.517426	-1226.01709	1290.269531
221.488342	-1227.985229	1290.684814
222.472488	-1229.718506	1290.7146
223.365601	-1231.427734	1290.809937
224.149551	-1233.002197	1290.916626
224.954666	-1234.380493	1290.986572
225.474716	-1235.923462	1291.484619
226.154434	-1237.247681	1291.687866
226.52774	-1238.496948	1291.751343
227.015244	-1239.870361	1292.119141
227.670181	-1241.173096	1292.046143
227.80368	-1242.151733	1292.271851
228.578354	-1243.33667	1292.600586
228.76004	-1244.424316	1292.708374
229.417953	-1245.425537	1292.859863
229.479156	-1246.238159	1292.92749
230.080612	-1247.269287	1293.009155
230.285614	-1248.046143	1293.292969
230.91922	-1248.782471	1293.06897
231.207047	-1249.479614	1293.357788
231.667282	-1249.817749	1293.141846
232.151825	-1250.509888	1293.328125
232.513748	-1250.856323	1293.297119
233.102005	-1251.469849	1293.370361
233.294861	-1251.526123	1293.319458
233.949982	-1251.824707	1293.331299
234.397141	-1252.0177	1293.196411
234.930344	-1252.377808	1293.128784
235.382339	-1252.247925	1293.102295
235.797424	-1252.344238	1293.054077
236.14093	-1252.294189	1292.911499
236.93219	-1252.165161	1292.869141
237.121353	-1251.959717	1292.794556
237.794006	-1251.153687	1292.516602
238.210632	-1250.846191	1292.409912
238.729156	-1250.401611	1292.260132
239.195282	-1249.53064	1291.748413
239.63179	-1249.061523	1291.866577
240.177078	-1248.150024	1291.490845
240.434601	-1247.002075	1291.111694
240.995712	-1246.557251	1291.190674
241.54538	-1245.430054	1290.503418
241.765518	-1244.395874	1290.590576
242.387161	-1243.113525	1289.912964
242.669724	-1241.955444	1289.709961
243.139664	-1240.859131	1289.226196
243.412674	-1239.410645	1289.281494
243.940079	-1238.231201	1288.71106
244.162582	-1236.926392	1288.296265
244.541916	-1235.471436	1287.917969
244.839523	-1234.098755	1287.440796
245.016174	-1232.839111	1287.102905
245.175522	-1231.192749	1286.619751
245.31665	-1229.762207	1286.227539
245.625778	-1228.558105	1286.006592
245.804642	-1226.857178	1285.348877
245.819275	-1225.382568	1284.839111
245.797806	-1223.944336	1284.854004
246.0961	-1222.651611	1284.236938
246.187775	-1220.998901	1283.772461
246.204941	-1219.58667	1283.648193
246.192947	-1217.905762	1282.904785
246.295105	-1216.076172	1282.163696
246.23291	-1214.536011	1281.994263
246.209534	-1212.735718	1281.027588
246.275223	-1210.910767	1280.512451
246.412048	-1209.233643	1280.115723
