# Kabsch Alignment Result
# RMSE: 0.009218
# Point Count: 800

# Rotation Matrix (3x3)
0.997602590,-0.058667873,-0.036703592
0.063540113,0.986652784,0.149929776
0.027417640,-0.151902484,0.988015136

# Translation Vector
0.026626141,0.043302371,0.070600554

# Euler Angles (degrees)
-8.740506,-1.571112,3.644406
