FrameNumber,TimeStamp_ms,TimeFromStart_s,X_mm,Y_mm,Z_mm,QX,QY,QZ,QW,RX_rad,RY_rad,RZ_rad,TCP_X_m,TCP_Y_m,TCP_Z_m,TCP_RX_rad,TCP_RY_rad,TCP_RZ_rad,X_mm_filtered,Y_mm_filtered,Z_mm_filtered,QX_filtered,QY_filtered,QZ_filtered,QW_filtered
264,1769790313500,2.933371,615.8849,235.3448,-435.4235,0.675330,0.136114,-0.066002,0.721836,1.491725,0.300661,-0.145791,0.150344,-0.434208,0.280883,2.990119,0.091035,0.141508,615.890052,235.258533,-435.364962,0.675284,0.136081,-0.065985,0.721886
265,1769790313511,2.944483,615.8654,235.2500,-435.4333,0.675252,0.136043,-0.065963,0.721925,1.491503,0.300494,-0.145700,0.150332,-0.434211,0.280845,2.990189,0.091022,0.141486,615.925143,235.174571,-435.367219,0.675292,0.136008,-0.065991,0.721892
266,1769790313522,2.955594,616.0196,234.9550,-435.2577,0.675259,0.135849,-0.066004,0.721952,1.491502,0.300062,-0.145789,0.150292,-0.434232,0.280858,2.990155,0.090867,0.141485,615.969386,235.060119,-435.321343,0.675286,0.135919,-0.066008,0.721913
267,1769790313533,2.966705,616.0520,234.8608,-435.2801,0.675401,0.135910,-0.066057,0.721802,1.491902,0.300214,-0.145913,0.150268,-0.434237,0.280871,2.990143,0.090759,0.141527,615.998848,234.922029,-435.274176,0.675314,0.135856,-0.065988,0.721900
268,1769790313544,2.977816,615.9492,234.9153,-435.2252,0.675242,0.135791,-0.065904,0.721988,1.491444,0.299930,-0.145565,0.150244,-0.434244,0.280879,2.990129,0.090697,0.141519,616.019381,234.795929,-435.274110,0.675336,0.135863,-0.065961,0.721880
269,1769790313555,2.988927,616.0030,234.7116,-435.3721,0.675435,0.135926,-0.065886,0.721783,1.491987,0.300252,-0.145538,0.150168,-0.434261,0.280849,2.990203,0.090429,0.141493,616.000486,234.710257,-435.314786,0.675342,0.135913,-0.065861,0.721875
270,1769790313567,3.000039,616.0182,234.5400,-435.3348,0.675308,0.135959,-0.065825,0.721901,1.491640,0.300311,-0.145396,0.150141,-0.434287,0.280866,2.990142,0.090355,0.141469,615.986757,234.625405,-435.332852,0.675371,0.135900,-0.065788,0.721857
271,1769790313578,3.011150,615.9750,234.5560,-435.3221,0.675423,0.135879,-0.065685,0.721822,1.491939,0.300142,-0.145092,0.150079,-0.434304,0.280871,2.990131,0.090140,0.141452,615.979557,234.535167,-435.337886,0.675472,0.135876,-0.065817,0.721764
272,1769790313589,3.022262,615.9285,234.5690,-435.3227,0.675557,0.135742,-0.065861,0.721706,1.492300,0.299854,-0.145487,0.150000,-0.434326,0.280855,2.990180,0.089862,0.141412,615.953952,234.511990,-435.327871,0.675446,0.135792,-0.065801,0.721805
273,1769790313600,3.033373,615.9013,234.4917,-435.3012,0.675553,0.135715,-0.065918,0.721709,1.492291,0.299794,-0.145613,0.150003,-0.434331,0.280884,2.990096,0.089879,0.141418,615.886110,234.538319,-435.313338,0.675524,0.135705,-0.065800,0.721749
274,1769790313611,3.044484,615.8745,234.5434,-435.3368,0.675356,0.135654,-0.065676,0.721927,1.491732,0.299634,-0.145067,0.149903,-0.434361,0.280874,2.990133,0.089518,0.141419,615.818429,234.580852,-435.288090,0.675563,0.135613,-0.065832,0.721727
275,1769790313622,3.055595,615.6982,234.6722,-435.1920,0.675753,0.135555,-0.065780,0.721565,1.492815,0.299455,-0.145316,0.149863,-0.434367,0.280842,2.990227,0.089396,0.141416,615.791414,234.609705,-435.232186,0.675542,0.135589,-0.065731,0.721760
276,1769790313633,3.066706,615.7510,234.7081,-435.1790,0.675631,0.135481,-0.065793,0.721692,1.492473,0.299279,-0.145337,0.149816,-0.434376,0.280796,2.990312,0.089224,0.141387,615.754148,234.693886,-435.160162,0.675676,0.135545,-0.065693,0.721647
277,1769790313644,3.077818,615.8100,234.6543,-435.0639,0.675617,0.135618,-0.065517,0.721705,1.492434,0.299579,-0.144727,0.149744,-0.434403,0.280798,2.990303,0.088948,0.141393,615.704086,234.724319,-435.059105,0.675837,0.135490,-0.065706,0.721505
278,1769790313655,3.088929,615.6488,234.8553,-435.0064,0.676098,0.135422,-0.065751,0.721269,1.493747,0.299197,-0.145267,0.149698,-0.434410,0.280778,2.990362,0.088815,0.141349,615.724143,234.797038,-435.019048,0.675821,0.135481,-0.065630,0.721528
279,1769790313667,3.100040,615.6182,234.7784,-434.9261,0.675845,0.135376,-0.065613,0.721527,1.493041,0.299065,-0.144950,0.149617,-0.434433,0.280791,2.990349,0.088554,0.141327,615.699590,234.836452,-434.963462,0.675829,0.135433,-0.065568,0.721536
280,1769790313678,3.111152,615.7416,235.0074,-434.9996,0.675596,0.135471,-0.065446,0.721758,1.492358,0.299248,-0.144566,0.149614,-0.434444,0.280802,2.990313,0.088520,0.141372,615.598862,234.906090,-434.916205,0.675780,0.135349,-0.065559,0.721598
281,1769790313689,3.122263,615.4926,234.8238,-434.8683,0.675694,0.135282,-0.065477,0.721699,1.492608,0.298838,-0.144640,0.149562,-0.434460,0.280773,2.990375,0.088330,0.141339,615.456252,234.952543,-434.903229,0.675622,0.135380,-0.065454,0.721750
282,1769790313700,3.133374,615.1921,235.0388,-434.8623,0.675672,0.135320,-0.065468,0.721713,1.492552,0.298921,-0.144618,0.149470,-0.434489,0.280798,2.990316,0.088016,0.141299,615.297548,234.976686,-434.928776,0.675607,0.135371,-0.065361,0.721774
283,1769790313711,3.144485,615.0913,235.0054,-435.0008,0.675547,0.135449,-0.065270,0.721824,1.492212,0.299191,-0.144175,0.149442,-0.434502,0.280784,2.990350,0.087926,0.141330,615.124900,234.935419,-434.953371,0.675674,0.135292,-0.065337,0.721728
284,1769790313722,3.155596,615.1500,234.8406,-435.0248,0.675694,0.135188,-0.065223,0.721740,1.492584,0.298626,-0.144075,0.149335,-0.434542,0.280783,2.990363,0.087554,0.141291,615.068852,234.922314,-434.994286,0.675664,0.135220,-0.065371,0.721748
285,1769790313733,3.166708,615.0190,234.8618,-434.9837,0.675792,0.135033,-0.065477,0.721654,1.492850,0.298293,-0.144640,0.149274,-0.434556,0.280801,2.990315,0.087359,0.141248,615.054938,234.845919,-434.987414,0.675652,0.135123,-0.065353,0.721779
286,1769790313744,3.177819,615.0602,234.8562,-434.9321,0.675564,0.135033,-0.065462,0.721869,1.492224,0.298268,-0.144595,0.149232,-0.434576,0.280794,2.990317,0.087184,0.141274,615.073081,234.866076,-434.963333,0.675682,0.135026,-0.065306,0.721773
287,1769790313755,3.188930,615.0188,234.8781,-434.9236,0.675627,0.135040,-0.065044,0.721846,1.492377,0.298286,-0.143674,0.149115,-0.434622,0.280793,2.990329,0.086778,0.141233,615.039171,234.920662,-434.944843,0.675700,0.134976,-0.065203,0.721775
288,1769790313767,3.200041,615.0933,235.0110,-434.9701,0.675790,0.134896,-0.065023,0.721722,1.492807,0.297983,-0.143635,0.149034,-0.434645,0.280796,2.990319,0.086484,0.141212,614.983276,234.920133,-434.911357,0.675689,0.134885,-0.065090,0.721813
289,1769790313778,3.211153,614.8304,234.8946,-434.8608,0.675747,0.134742,-0.065061,0.721788,1.492675,0.297635,-0.143714,0.148884,-0.434693,0.280778,2.990357,0.085950,0.141188,614.910167,234.913267,-434.855067,0.675666,0.134785,-0.065004,0.721861
290,1769790313789,3.222264,614.7391,234.8020,-434.7603,0.675522,0.134655,-0.065062,0.722014,1.492049,0.297418,-0.143706,0.148804,-0.434731,0.280809,2.990295,0.085686,0.141198,614.737019,234.835810,-434.778905,0.675613,0.134693,-0.064965,0.721931
291,1769790313800,3.233375,614.7297,234.8207,-434.7342,0.675490,0.134691,-0.064761,0.722065,1.491947,0.297491,-0.143037,0.148707,-0.434754,0.280778,2.990365,0.085404,0.141105,614.670162,234.782638,-434.782414,0.675575,0.134628,-0.064828,0.721991
292,1769790313811,3.244486,614.4094,234.6728,-434.7804,0.675672,0.134576,-0.064669,0.721925,1.492430,0.297252,-0.142841,0.148525,-0.434811,0.280796,2.990330,0.084766,0.141068,614.595548,234.747829,-434.808829,0.675563,0.134587,-0.064689,0.722023
293,1769790313822,3.255598,614.7637,234.8245,-434.9697,0.675666,0.134480,-0.064545,0.721959,1.492397,0.297036,-0.142565,0.148443,-0.434845,0.280830,2.990223,0.084470,0.141051,614.539762,234.728210,-434.855405,0.675656,0.134516,-0.064556,0.721961
294,1769790313833,3.266709,614.2606,234.6468,-434.7521,0.675587,0.134451,-0.064551,0.722038,1.492177,0.296963,-0.142575,0.148363,-0.434870,0.280796,2.990329,0.084222,0.141014,614.377343,234.708838,-434.832062,0.675706,0.134394,-0.064499,0.721942
295,1769790313844,3.277820,614.3290,234.7168,-434.7582,0.675825,0.134283,-0.064381,0.721861,1.492804,0.296613,-0.142210,0.148180,-0.434938,0.280789,2.990342,0.083562,0.141004,614.224057,234.710619,-434.692014,0.675689,0.134295,-0.064435,0.721981
296,1769790313855,3.288931,613.8644,234.7026,-434.4880,0.675671,0.134148,-0.064379,0.722031,1.492366,0.296296,-0.142196,0.148086,-0.434973,0.280807,2.990280,0.083264,0.140987,614.009519,234.695714,-434.484267,0.675699,0.134203,-0.064361,0.721996
297,1769790313867,3.300043,613.9091,234.6873,-434.2478,0.675643,0.134123,-0.064277,0.722071,1.492283,0.296237,-0.141968,0.147874,-0.435048,0.280785,2.990332,0.082504,0.140889,613.864543,234.698429,-434.273124,0.675701,0.134095,-0.064238,0.722025
298,1769790313878,3.311154,613.7737,234.6904,-434.1537,0.675713,0.134017,-0.064115,0.722039,1.492455,0.296004,-0.141612,0.147758,-0.435083,0.280801,2.990316,0.082156,0.140845,613.679176,234.639248,-434.152695,0.675673,0.133975,-0.064139,0.722082
299,1769790313889,3.322265,613.4275,234.5477,-434.0302,0.675701,0.133825,-0.063960,0.722100,1.492393,0.295573,-0.141265,0.147655,-0.435114,0.280801,2.990305,0.081786,0.140829,613.547014,234.575271,-434.164205,0.675712,0.133841,-0.063998,0.722083
300,1769790313900,3.333376,613.3926,234.5010,-434.3551,0.675741,0.133643,-0.063915,0.722101,1.492481,0.295171,-0.141167,0.147398,-0.435205,0.280830,2.990233,0.080916,0.140721,613.338210,234.520743,-434.219738,0.675732,0.133686,-0.063863,0.722105
301,1769790313911,3.344487,613.1429,234.4979,-434.2751,0.675754,0.133569,-0.063715,0.722120,1.492499,0.295006,-0.140723,0.147304,-0.435238,0.280798,2.990316,0.080566,0.140764,613.142981,234.497886,-434.254981,0.675748,0.133543,-0.063734,0.722128
302,1769790313922,3.355598,612.9651,234.5260,-434.2043,0.675760,0.133423,-0.063580,0.722153,1.492494,0.294681,-0.140425,0.147027,-0.435332,0.280777,2.990353,0.079594,0.140685,612.964352,234.513995,-434.242467,0.675789,0.133411,-0.063585,0.722128
303,1769790313933,3.366710,612.7332,234.5598,-434.1407,0.675832,0.133268,-0.063432,0.722127,1.492668,0.294340,-0.140099,0.146904,-0.435377,0.280808,2.990278,0.079206,0.140634,612.736576,234.549186,-434.140324,0.675819,0.133285,-0.063417,0.722137
304,1769790313944,3.377821,612.5393,234.5667,-434.0664,0.675871,0.133114,-0.063258,0.722134,1.492750,0.294000,-0.139713,0.146776,-0.435422,0.280839,2.990192,0.078787,0.140593,612.547157,234.599676,-434.074481,0.675848,0.133120,-0.063275,0.722153
305,1769790313955,3.388932,612.3508,234.6710,-434.0186,0.675852,0.132985,-0.063128,0.722187,1.492678,0.293708,-0.139424,0.146499,-0.435507,0.280816,2.990279,0.077769,0.140567,612.357814,234.655814,-434.001086,0.675872,0.132944,-0.063133,0.722175
306,1769790313967,3.400043,612.1933,234.7233,-433.9166,0.675875,0.132739,-0.063002,0.722222,1.492709,0.293161,-0.139145,0.146331,-0.435560,0.280798,2.990298,0.077264,0.140452,612.165652,234.708529,-433.929048,0.675878,0.132771,-0.062988,0.722214
307,1769790313978,3.411155,611.9891,234.7553,-433.8345,0.675895,0.132574,-0.062850,0.722247,1.492738,0.292795,-0.138807,0.146210,-0.435604,0.280799,2.990312,0.076763,0.140520,611.999748,234.766290,-433.843914,0.675880,0.132590,-0.062841,0.722259
308,1769790313989,3.422266,611.7869,234.7791,-433.7612,0.675891,0.132431,-0.062675,0.722292,1.492704,0.292474,-0.138417,0.145908,-0.435706,0.280814,2.990258,0.075791,0.140400,611.832710,234.801962,-433.723295,0.675898,0.132405,-0.062704,0.722287
309,1769790314000,3.433377,611.7130,234.8298,-433.6131,0.675897,0.132215,-0.062537,0.722337,1.492692,0.291992,-0.138111,0.145770,-0.435756,0.280827,2.990234,0.075277,0.140424,611.658710,234.791990,-433.612810,0.675917,0.132218,-0.062545,0.722318
310,1769790314011,3.444488,611.4615,234.7892,-433.4742,0.675945,0.132014,-0.062412,0.722340,1.492795,0.291547,-0.137833,0.145413,-0.435873,0.280801,2.990290,0.074073,0.140288,611.467438,234.775695,-433.527795,0.675917,0.132004,-0.062355,0.722373
311,1769790314022,3.455600,611.2484,234.6593,-433.4800,0.675943,0.131763,-0.062123,0.722413,1.492749,0.290985,-0.137192,0.145236,-0.435933,0.280790,2.990313,0.073474,0.140196,611.257438,234.716229,-433.474857,0.675939,0.131775,-0.062144,0.722412
312,1769790314033,3.466711,610.9872,234.6919,-433.4727,0.675906,0.131560,-0.061879,0.722506,1.492614,0.290525,-0.136648,0.145038,-0.435991,0.280796,2.990300,0.072793,0.140144,611.002543,234.624048,-433.452119,0.675948,0.131566,-0.061897,0.722464
313,1769790314044,3.477822,610.7634,234.5359,-433.4135,0.676000,0.131352,-0.061678,0.722472,1.492842,0.290070,-0.136206,0.144668,-0.436121,0.280811,2.990260,0.071510,0.140058,610.737557,234.568238,-433.403805,0.675943,0.131358,-0.061667,0.722525
314,1769790314055,3.488934,610.4401,234.4999,-433.3134,0.675945,0.131170,-0.061442,0.722577,1.492659,0.289656,-0.135680,0.144480,-0.436192,0.280815,2.990218,0.070917,0.139981,610.433019,234.548076,-433.304681,0.675981,0.131149,-0.061466,0.722545
315,1769790314067,3.500045,610.1033,234.5586,-433.1560,0.675985,0.130921,-0.061301,0.722597,1.492737,0.289105,-0.135367,0.144090,-0.436306,0.280822,2.990240,0.069489,0.139970,610.114967,234.513643,-433.175510,0.676014,0.130918,-0.061278,0.722573
316,1769790314078,3.511156,609.7755,234.5222,-433.0454,0.676093,0.130676,-0.061058,0.722560,1.492997,0.288569,-0.134833,0.143873,-0.436390,0.280800,2.990272,0.068784,0.139855,609.788724,234.489557,-433.038486,0.676017,0.130705,-0.061061,0.722627
317,1769790314089,3.522268,609.4894,234.4402,-432.9034,0.676021,0.130436,-0.060875,0.722687,1.492764,0.288024,-0.134421,0.143679,-0.436437,0.280817,2.990245,0.068091,0.139841,609.469048,234.465805,-432.888452,0.676064,0.130444,-0.060855,0.722647
318,1769790314100,3.533379,609.1932,234.4004,-432.7822,0.676046,0.130242,-0.060584,0.722723,1.492799,0.287592,-0.133778,0.143234,-0.436593,0.280811,2.990249,0.066567,0.139727,609.198367,234.449552,-432.802500,0.676076,0.130160,-0.060640,0.722705
319,1769790314111,3.544490,608.8973,234.4983,-432.6629,0.676156,0.129803,-0.060451,0.722710,1.493049,0.286623,-0.133484,0.142999,-0.436673,0.280800,2.990242,0.065818,0.139605,608.952595,234.461186,-432.716395,0.676091,0.129862,-0.060413,0.722764
320,1769790314122,3.555602,608.7548,234.5030,-432.7309,0.676089,0.129537,-0.060192,0.722843,1.492825,0.286021,-0.132907,0.142531,-0.436821,0.280800,2.990246,0.064197,0.139486,608.706938,234.480343,-432.643090,0.676135,0.129573,-0.060166,0.722795
321,1769790314133,3.566713,608.4456,234.4758,-432.5188,0.676178,0.129285,-0.059876,0.722831,1.493029,0.285467,-0.132208,0.142299,-0.436902,0.280829,2.990169,0.063370,0.139505,608.433233,234.494119,-432.550848,0.676164,0.129254,-0.059919,0.722846
322,1769790314144,3.577824,608.1093,234.4636,-432.4252,0.676199,0.129005,-0.059634,0.722881,1.493046,0.284842,-0.131673,0.142034,-0.436985,0.280826,2.990174,0.062505,0.139376,608.128152,234.477781,-432.429667,0.676197,0.128954,-0.059630,0.722892
323,1769790314155,3.588935,607.7120,234.4950,-432.2585,0.676239,0.128558,-0.059366,0.722945,1.493099,0.283850,-0.131077,0.141513,-0.437158,0.280801,2.990222,0.060679,0.139309,607.701752,234.474148,-432.247090,0.676246,0.128609,-0.059341,0.722931
324,1769790314167,3.600047,607.3237,234.4664,-432.1001,0.676311,0.128255,-0.059040,0.722958,1.493251,0.283179,-0.130357,0.141233,-0.437252,0.280824,2.990152,0.059783,0.139181,607.263462,234.450210,-432.090881,0.676302,0.128238,-0.059058,0.722968
325,1769790314178,3.611158,606.7302,234.4741,-431.8922,0.676317,0.127916,-0.058727,0.723038,1.493219,0.282422,-0.129662,0.140656,-0.437434,0.280811,2.990187,0.057758,0.139062,606.830352,234.501881,-431.921324,0.676343,0.127925,-0.058738,0.723011
326,1769790314189,3.622269,606.4315,234.4658,-431.7718,0.676435,0.127600,-0.058439,0.723007,1.493497,0.281727,-0.129027,0.140366,-0.437520,0.280781,2.990247,0.056814,0.138981,606.417519,234.535919,-431.748929,0.676384,0.127655,-0.058411,0.723047
327,1769790314200,3.633381,606.0588,234.7308,-431.6249,0.676354,0.127439,-0.058045,0.723143,1.493239,0.281357,-0.128152,0.140062,-0.437623,0.280826,2.990122,0.055755,0.138856,606.024090,234.599471,-431.631695,0.676400,0.127356,-0.058059,0.723113
328,1769790314211,3.644492,605.6495,234.5613,-431.4644,0.676440,0.127045,-0.057711,0.723158,1.493421,0.280485,-0.127413,0.139440,-0.437821,0.280821,2.990113,0.053647,0.138697,605.667862,234.634395,-431.516981,0.676401,0.127059,-0.057704,0.723193
329,1769790314222,3.655603,605.2411,234.6644,-431.4771,0.676390,0.126680,-0.057293,0.723302,1.493229,0.279665,-0.126482,0.139132,-0.437917,0.280788,2.990176,0.052560,0.138649,605.241933,234.635371,-431.391410,0.676400,0.126724,-0.057312,0.723284
330,1769790314233,3.666715,604.8291,234.5860,-431.2168,0.676409,0.126374,-0.056981,0.723363,1.493234,0.278983,-0.125792,0.138816,-0.438026,0.280821,2.990091,0.051522,0.138560,604.800995,234.595605,-431.255767,0.676450,0.126341,-0.056922,0.723335
331,1769790314244,3.677826,604.3211,234.5926,-431.0938,0.676514,0.125937,-0.056514,0.723377,1.493460,0.278016,-0.124759,0.138128,-0.438241,0.280810,2.990093,0.049146,0.138350,604.349410,234.611529,-431.093876,0.676493,0.125925,-0.056568,0.723395
332,1769790314255,3.688937,603.8777,234.6152,-430.9099,0.676583,0.125502,-0.056221,0.723411,1.493592,0.277053,-0.124111,0.137797,-0.438341,0.280806,2.990091,0.047992,0.138327,603.874752,234.591376,-430.889829,0.676570,0.125484,-0.056264,0.723423
333,1769790314267,3.700048,603.4100,234.6021,-430.7225,0.676601,0.124961,-0.056030,0.723503,1.493579,0.275848,-0.123684,0.137108,-0.438562,0.280811,2.990027,0.045661,0.138133,603.405633,234.617905,-430.735738,0.676605,0.125014,-0.055985,0.723493
334,1769790314278,3.711159,602.9026,234.5951,-430.5577,0.676644,0.124611,-0.055710,0.723548,1.493647,0.275070,-0.122976,0.136775,-0.438664,0.280819,2.990014,0.044484,0.138109,602.904400,234.611795,-430.579748,0.676616,0.124591,-0.055709,0.723578
335,1769790314289,3.722271,602.4368,234.6351,-430.4750,0.676588,0.124164,-0.055382,0.723702,1.493436,0.274069,-0.122245,0.136415,-0.438778,0.280808,2.990033,0.043294,0.137958,602.386767,234.561024,-430.467710,0.676636,0.124184,-0.055349,0.723656
336,1769790314300,3.733382,601.8245,234.5058,-430.3427,0.676677,0.123832,-0.054914,0.723712,1.493626,0.273335,-0.121211,0.135702,-0.438989,0.280799,2.990035,0.040881,0.137778,601.904624,234.526490,-430.343833,0.676663,0.123805,-0.054917,0.723729
337,1769790314311,3.744493,601.4355,234.4595,-430.2422,0.676729,0.123371,-0.054466,0.723776,1.493705,0.272310,-0.120220,0.135338,-0.439111,0.280809,2.989970,0.039660,0.137667,601.445471,234.539090,-430.213300,0.676712,0.123396,-0.054489,0.723785
338,1769790314322,3.755604,601.0396,234.6120,-429.9899,0.676750,0.122965,-0.054067,0.723855,1.493706,0.271404,-0.119336,0.134563,-0.439350,0.280820,2.989912,0.036970,0.137467,600.974595,234.585862,-430.009648,0.676781,0.122940,-0.054103,0.723827
339,1769790314333,3.766716,600.5074,234.7345,-429.8397,0.676851,0.122470,-0.053746,0.723868,1.493922,0.270312,-0.118626,0.134174,-0.439464,0.280821,2.989904,0.035644,0.137368,600.519862,234.698962,-429.799833,0.676814,0.122439,-0.053749,0.723908
340,1769790314344,3.777827,599.9528,234.7605,-429.5202,0.676866,0.121875,-0.053422,0.723979,1.493890,0.268987,-0.117905,0.133795,-0.439584,0.280829,2.989848,0.034320,0.137340,600.002281,234.805290,-429.588948,0.676864,0.121918,-0.053367,0.723977
341,1769790314355,3.788938,599.4632,234.8368,-429.4284,0.676884,0.121428,-0.052907,0.724074,1.493878,0.267990,-0.116764,0.133000,-0.439818,0.280809,2.989860,0.031675,0.137104,599.409957,234.795914,-429.405929,0.676937,0.121430,-0.052887,0.724026
342,1769790314367,3.800049,598.8181,234.7878,-429.2342,0.677025,0.120926,-0.052357,0.724067,1.494192,0.266884,-0.115552,0.132568,-0.439954,0.280819,2.989812,0.030208,0.136990,598.782890,234.721367,-429.216329,0.676994,0.120960,-0.052365,0.724090
343,1769790314378,3.811160,598.0737,234.5603,-429.0350,0.677098,0.120581,-0.051757,0.724099,1.494334,0.266119,-0.114227,0.131721,-0.440208,0.280804,2.989786,0.027327,0.136763,598.125986,234.632933,-429.031305,0.677070,0.120519,-0.051813,0.724132
344,1769790314389,3.822271,597.4614,234.5468,-428.8225,0.677104,0.120002,-0.051385,0.724217,1.494281,0.264828,-0.113401,0.131283,-0.440335,0.280827,2.989698,0.025858,0.136631,597.469176,234.587714,-428.831914,0.677142,0.120028,-0.051350,0.724179
345,1769790314400,3.833383,596.8676,234.6007,-428.6128,0.677203,0.119532,-0.050876,0.724238,1.494487,0.263789,-0.112277,0.130845,-0.440469,0.280781,2.989802,0.024362,0.136533,596.873410,234.597833,-428.651105,0.677200,0.119505,-0.050944,0.724240
346,1769790314411,3.844494,596.3170,234.7148,-428.5055,0.677261,0.118938,-0.050591,0.724301,1.494579,0.262473,-0.111644,0.129977,-0.440716,0.280816,2.989665,0.021398,0.136277,596.306805,234.643933,-428.461981,0.677239,0.118959,-0.050522,0.724323
347,1769790314422,3.855605,595.7519,234.6429,-428.2682,0.677323,0.118423,-0.050091,0.724362,1.494680,0.261330,-0.110537,0.129524,-0.440856,0.280790,2.989693,0.019885,0.136131,595.733543,234.662014,-428.263324,0.677324,0.118463,-0.050046,0.724358
348,1769790314433,3.866716,595.1213,234.6270,-428.0128,0.677315,0.117960,-0.049502,0.724486,1.494591,0.260295,-0.109234,0.129057,-0.440986,0.280816,2.989603,0.018244,0.136054,595.142571,234.664638,-428.015295,0.677363,0.117924,-0.049578,0.724442
349,1769790314444,3.877827,594.5469,234.6717,-427.7794,0.677507,0.117443,-0.049060,0.724420,1.495054,0.259162,-0.108261,0.128152,-0.441253,0.280819,2.989523,0.015215,0.135819,594.529586,234.655495,-427.770771,0.677436,0.117403,-0.049064,0.724492
350,1769790314455,3.888939,593.9047,234.6862,-427.4945,0.677417,0.116776,-0.048632,0.724641,1.494729,0.257668,-0.107306,0.127655,-0.441406,0.280819,2.989472,0.013552,0.135701,593.920471,234.667705,-427.552852,0.677477,0.116839,-0.048608,0.724577
351,1769790314467,3.900050,593.2889,234.6604,-427.4142,0.677596,0.116298,-0.048104,0.724586,1.495154,0.256619,-0.106144,0.126697,-0.441675,0.280808,2.989423,0.010302,0.135434,593.289852,234.679943,-427.359971,0.677541,0.116262,-0.048106,0.724643
352,1769790314478,3.911161,592.6757,234.6480,-427.1748,0.677506,0.115666,-0.047643,0.724801,1.494834,0.255203,-0.105119,0.126196,-0.441825,0.280808,2.989371,0.008620,0.135279,592.642595,234.656190,-427.194838,0.677554,0.115691,-0.047595,0.724756
353,1769790314489,3.922272,591.9525,234.6567,-427.0198,0.677673,0.115147,-0.046944,0.724774,1.495217,0.254059,-0.103577,0.125675,-0.441969,0.280818,2.989316,0.006861,0.135155,591.992252,234.599795,-427.028467,0.677637,0.115114,-0.047050,0.724806
354,1769790314500,3.933384,591.3367,234.5402,-426.8639,0.677630,0.114541,-0.046582,0.724933,1.495031,0.252708,-0.102772,0.124669,-0.442251,0.280821,2.989231,0.003459,0.134897,591.328181,234.571019,-426.834805,0.677684,0.114544,-0.046491,0.724888
355,1769790314511,3.944495,590.6571,234.4972,-426.6262,0.677824,0.113940,-0.045905,0.724889,1.495486,0.251385,-0.101281,0.124150,-0.442394,0.280806,2.989233,0.001688,0.134782,590.647776,234.561290,-426.653538,0.677770,0.114020,-0.045918,0.724926
356,1769790314522,3.955606,589.9666,234.6154,-426.4526,0.677792,0.113524,-0.045337,0.725021,1.495338,0.250457,-0.100023,0.123121,-0.442693,0.280833,2.989059,-0.001799,0.134495,589.959195,234.556752,-426.434805,0.677811,0.113453,-0.045362,0.725012
357,1769790314533,3.966717,589.2359,234.5914,-426.2231,0.677869,0.112930,-0.044799,0.725075,1.495476,0.249141,-0.098833,0.122630,-0.442829,0.280809,2.989081,-0.003467,0.134438,589.244752,234.564895,-426.221676,0.677863,0.112891,-0.044801,0.725086
358,1769790314544,3.977829,588.5150,234.5376,-425.9686,0.677869,0.112221,-0.044256,0.725218,1.495396,0.247563,-0.097630,0.122114,-0.442972,0.280826,2.988985,-0.005174,0.134275,588.529814,234.589114,-425.987976,0.677861,0.112276,-0.044286,0.725215
359,1769790314555,3.988940,587.8156,234.5338,-425.7955,0.677910,0.111687,-0.043800,0.725291,1.495444,0.246378,-0.096621,0.121087,-0.443242,0.280840,2.988873,-0.008629,0.133984,587.803848,234.547462,-425.751529,0.677913,0.111671,-0.043731,0.725294
360,1769790314567,4.000051,587.0729,234.6038,-425.4855,0.677931,0.111035,-0.043143,0.725410,1.495423,0.244929,-0.095169,0.120578,-0.443391,0.280815,2.988858,-0.010332,0.133834,587.067314,234.505271,-425.538681,0.677980,0.111098,-0.043150,0.725354
361,1769790314578,4.011162,586.2961,234.4031,-425.3531,0.678093,0.110622,-0.042506,0.725359,1.495810,0.244022,-0.093765,0.119516,-0.443680,0.280816,2.988749,-0.013981,0.133635,586.275805,234.462605,-425.340738,0.678050,0.110540,-0.042542,0.725410
362,1769790314589,4.022274,585.5093,234.4205,-425.1672,0.678146,0.109929,-0.041943,0.725448,1.495875,0.242486,-0.092518,0.118952,-0.443830,0.280807,2.988703,-0.015830,0.133406,585.507714,234.454505,-425.158581,0.678107,0.109953,-0.041934,0.725481
363,1769790314600,4.033385,584.6840,234.4644,-424.9695,0.678130,0.109317,-0.041343,0.725590,1.495759,0.241122,-0.091191,0.118408,-0.443967,0.280813,2.988645,-0.017724,0.133317,584.767590,234.473233,-424.977605,0.678192,0.109327,-0.041364,0.725529
364,1769790314611,4.044496,584.1214,234.5861,-424.7951,0.678222,0.108683,-0.040793,0.725630,1.495938,0.239720,-0.089977,0.117324,-0.444267,0.280813,2.988510,-0.021329,0.133046,584.073862,234.523981,-424.774833,0.678232,0.108644,-0.040749,0.725629
365,1769790314622,4.055607,583.3677,234.5530,-424.5133,0.678373,0.107956,-0.040145,0.725633,1.496271,0.238116,-0.088546,0.116778,-0.444406,0.280801,2.988494,-0.023194,0.132962,583.359905,234.549729,-424.544843,0.678304,0.108008,-0.040106,0.725692
